ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
11053,0,0,15,0,-15
11054,0,0,55,0,-55
11055,1,0,20,0,-20
11056,1,0,26,0,-26
11057,1,1,392,2360,1968
11058,1,1,106,1341,1235
11059,1,0,80,0,-80
11060,1,1,867,1404,537
11061,0,0,44,0,-44
11062,0,0,21,0,-21
11063,1,1,849,1248,399
11064,0,0,26,0,-26
11065,1,0,241,0,-241
11066,0,0,23,0,-23
11067,1,0,77,0,-77
11068,0,0,160,0,-160
11069,1,0,258,0,-258
11070,1,1,550,1258,708
11071,1,0,66,0,-66
11072,1,0,22,0,-22
11073,1,0,12,0,-12
11074,1,1,711,1565,854
11075,0,0,43,0,-43
11076,1,1,627,1231,604
11077,1,1,311,1449,1138
11078,1,0,73,0,-73
11079,1,0,1,0,-1
11080,0,0,7,0,-7
11081,1,1,751,1444,693
11082,1,0,0,0,0
11083,1,1,176,1268,1092
11084,1,1,1255,1735,480
11085,1,1,1048,1313,265
11086,1,0,4,0,-4
11087,1,0,174,0,-174
11088,0,0,18,0,-18
11089,0,0,8,0,-8
11090,1,0,66,0,-66
11091,1,0,54,0,-54
11092,1,1,1890,1297,-593
11093,1,0,64,0,-64
11094,1,1,615,1421,806
11095,0,0,35,0,-35
11096,1,1,380,1833,1453
11097,0,0,21,0,-21
11098,1,0,65,0,-65
11099,1,1,149,1280,1131
11100,0,0,50,0,-50
11101,1,0,134,0,-134
11102,0,0,348,0,-348
11103,0,0,8,0,-8
11104,1,1,440,1443,1003
11105,1,1,540,1476,936
11106,1,1,496,2013,1517
11107,1,1,845,1273,428
11108,0,0,3,0,-3
11109,0,0,9,0,-9
11110,0,0,79,0,-79
11111,0,0,63,0,-63
11112,0,0,34,0,-34
11113,0,0,19,0,-19
11114,1,0,10,0,-10
11115,1,1,1015,1233,218
11116,1,1,76,1275,1199
11117,1,0,5,0,-5
11118,1,1,417,1260,843
11119,1,0,21,0,-21
11120,1,0,33,0,-33
11121,1,0,13,0,-13
11122,1,1,272,1287,1015
11123,0,0,13,0,-13
11124,1,0,61,0,-61
11125,0,0,20,0,-20
11126,0,0,16,0,-16
11127,0,0,12,0,-12
11128,1,0,34,0,-34
11129,1,1,724,1225,501
11130,1,0,30,0,-30
11131,0,0,43,0,-43
11132,1,0,223,0,-223
11133,1,0,53,0,-53
11134,1,0,18,0,-18
11135,0,0,266,0,-266
11136,1,0,87,0,-87
11137,1,1,806,1356,550
11138,1,0,0,0,0
11139,1,1,1393,1600,207
11140,1,0,8,0,-8
11141,1,1,405,1806,1401
11142,1,0,40,0,-40
11143,1,0,10,0,-10
11144,1,0,23,0,-23
11145,0,0,88,0,-88
11146,1,0,73,0,-73
11147,1,1,693,1459,766
11148,1,1,613,5626,5013
11149,0,0,61,0,-61
11150,0,0,86,0,-86
11151,1,1,170,1918,1748
11152,0,0,11,0,-11
11153,0,0,16,0,-16
11154,1,1,289,1229,940
11155,1,1,358,1696,1338
11156,1,1,20,1400,1380
11157,0,0,1,0,-1
11158,1,1,134,1212,1078
11159,1,0,40,0,-40
11160,0,0,15,0,-15
11161,0,0,44,0,-44
11162,1,0,13,0,-13
11163,0,0,48,0,-48
11164,0,0,195,0,-195
11165,1,0,2,0,-2
11166,1,1,503,1413,910
11167,0,0,38,0,-38
11168,1,0,57,0,-57
11169,0,0,42,0,-42
11170,1,1,1109,1201,92
11171,0,0,24,0,-24
11172,0,0,5,0,-5
11173,0,0,32,0,-32
11174,1,1,186,2899,2713
11175,0,0,48,0,-48
11176,1,0,94,0,-94
11177,1,1,368,1262,894
11178,0,0,40,0,-40
11179,1,1,1345,1236,-109
11180,1,1,314,1600,1286
11181,1,0,185,0,-185
11182,0,0,38,0,-38
11183,0,0,47,0,-47
11184,1,1,19,1511,1492
11185,0,0,72,0,-72
11186,1,1,656,1366,710
11187,1,1,107,2403,2296
11188,1,0,27,0,-27
11189,0,0,15,0,-15
11190,0,0,34,0,-34
11191,1,0,31,0,-31
11192,1,0,52,0,-52
11193,0,0,4,0,-4
11194,1,0,11,0,-11
11195,1,0,69,0,-69
11196,1,0,37,0,-37
11197,1,0,67,0,-67
11198,0,0,71,0,-71
11199,0,0,30,0,-30
11200,0,0,22,0,-22
11201,0,0,18,0,-18
11202,1,1,395,1382,987
11203,1,0,13,0,-13
11204,0,0,59,0,-59
11205,0,0,1,0,-1
11206,0,0,25,0,-25
11207,0,0,59,0,-59
11208,0,0,42,0,-42
11209,1,1,1025,1232,207
11210,0,0,67,0,-67
11211,0,0,54,0,-54
11212,1,1,133,1213,1080
11213,0,0,1,0,-1
11214,1,0,32,0,-32
11215,0,0,3,0,-3
11216,1,1,184,2414,2230
11217,0,0,27,0,-27
11218,1,1,163,2962,2799
11219,0,0,2,0,-2
11220,1,0,0,0,0
11221,1,1,266,1744,1478
11222,0,0,118,0,-118
11223,0,0,2,0,-2
11224,1,0,50,0,-50
11225,1,1,11,1588,1577
11226,1,1,951,1255,304
11227,1,1,555,1455,900
11228,1,1,114,1244,1130
11229,0,0,7,0,-7
11230,0,0,21,0,-21
11231,1,0,1,0,-1
11232,1,0,44,0,-44
11233,1,1,682,1258,576
11234,0,0,31,0,-31
11235,1,0,25,0,-25
11236,1,0,101,0,-101
11237,0,0,66,0,-66
11238,0,0,80,0,-80
11239,0,0,29,0,-29
11240,0,0,4,0,-4
11241,1,0,86,0,-86
11242,0,0,12,0,-12
11243,1,0,25,0,-25
11244,1,1,245,1690,1445
11245,1,0,2,0,-2
11246,1,0,36,0,-36
11247,0,0,19,0,-19
11248,1,1,258,1337,1079
11249,0,0,104,0,-104
11250,0,0,37,0,-37
11251,1,1,520,1475,955
11252,0,0,14,0,-14
11253,1,0,63,0,-63
11254,0,0,58,0,-58
11255,1,1,122,1229,1107
11256,1,1,63,1539,1476
11257,0,0,19,0,-19
11258,0,0,69,0,-69
11259,0,0,4,0,-4
11260,0,0,102,0,-102
11261,0,0,126,0,-126
11262,1,0,99,0,-99
11263,1,0,76,0,-76
11264,1,0,37,0,-37
11265,1,0,112,0,-112
11266,0,0,50,0,-50
11267,1,1,128,1410,1282
11268,1,1,152,2613,2461
11269,0,0,8,0,-8
11270,0,0,6,0,-6
11271,0,0,32,0,-32
11272,0,0,60,0,-60
11273,1,1,204,2136,1932
11274,0,0,54,0,-54
11275,1,1,774,1388,614
11276,1,0,82,0,-82
11277,0,0,8,0,-8
11278,1,1,201,2795,2594
11279,1,1,197,2475,2278
11280,0,0,31,0,-31
11281,0,0,51,0,-51
11282,1,1,182,1252,1070
11283,0,0,49,0,-49
11284,1,0,47,0,-47
11285,0,0,88,0,-88
11286,0,0,0,0,0
11287,0,0,121,0,-121
11288,1,1,699,1592,893
11289,1,1,611,1750,1139
11290,0,0,4,0,-4
11291,0,0,8,0,-8
11292,0,0,111,0,-111
11293,0,0,123,0,-123
11294,0,0,80,0,-80
11295,1,1,409,1571,1162
11296,1,0,0,0,0
11297,0,0,30,0,-30
11298,0,0,24,0,-24
11299,0,0,28,0,-28
11300,0,0,7,0,-7
11301,1,1,222,1377,1155
11302,1,1,944,1250,306
11303,0,0,11,0,-11
11304,0,0,16,0,-16
11305,0,0,27,0,-27
11306,0,0,46,0,-46
11307,1,0,12,0,-12
11308,0,0,40,0,-40
11309,1,0,153,0,-153
11310,1,1,563,1921,1358
11311,1,1,1374,1619,245
11312,0,0,31,0,-31
11313,1,0,95,0,-95
11314,0,0,7,0,-7
11315,0,0,22,0,-22
11316,1,1,858,1875,1017
11317,0,0,1,0,-1
11318,1,0,5,0,-5
11319,1,1,543,1263,720
11320,0,0,102,0,-102
11321,0,0,68,0,-68
11322,1,1,196,1366,1170
11323,0,0,71,0,-71
11324,0,0,8,0,-8
11325,1,0,28,0,-28
11326,1,1,134,1507,1373
11327,1,0,57,0,-57
11328,1,1,660,1580,920
11329,1,0,129,0,-129
11330,0,0,34,0,-34
11331,1,1,172,1242,1070
11332,0,0,4,0,-4
11333,1,0,3,0,-3
11334,0,0,36,0,-36
11335,0,0,21,0,-21
11336,1,1,204,1277,1073
11337,1,0,120,0,-120
11338,1,1,440,1237,797
11339,1,0,27,0,-27
11340,0,0,173,0,-173
11341,0,0,30,0,-30
11342,0,0,3,0,-3
11343,0,0,44,0,-44
11344,0,0,14,0,-14
11345,0,0,19,0,-19
11346,1,0,38,0,-38
11347,0,0,84,0,-84
11348,1,1,243,1238,995
11349,0,0,29,0,-29
11350,0,0,39,0,-39
11351,1,1,219,1213,994
11352,1,1,386,1323,937
11353,0,0,141,0,-141
11354,0,0,9,0,-9
11355,1,0,105,0,-105
11356,1,1,160,1222,1062
11357,1,1,315,1203,888
11358,1,0,26,0,-26
11359,0,0,6,0,-6
11360,1,1,282,1591,1309
11361,1,1,333,1413,1080
11362,1,1,91,2697,2606
11363,1,0,55,0,-55
11364,1,0,20,0,-20
11365,1,0,117,0,-117
11366,1,0,2,0,-2
11367,0,0,5,0,-5
11368,0,0,53,0,-53
11369,1,1,729,1380,651
11370,1,0,91,0,-91
11371,1,0,119,0,-119
11372,0,0,122,0,-122
11373,1,1,316,1495,1179
11374,1,0,153,0,-153
11375,1,1,824,1582,758
11376,0,0,25,0,-25
11377,1,0,13,0,-13
11378,0,0,32,0,-32
11379,0,0,41,0,-41
11380,1,0,96,0,-96
11381,0,0,19,0,-19
11382,1,1,453,1266,813
11383,1,1,1072,1651,579
11384,0,0,50,0,-50
11385,1,1,194,2125,1931
11386,1,1,370,1263,893
11387,1,1,179,1456,1277
11388,1,1,884,1437,553
11389,0,0,30,0,-30
11390,1,1,169,2302,2133
11391,0,0,13,0,-13
11392,0,0,59,0,-59
11393,0,0,119,0,-119
11394,0,0,7,0,-7
11395,0,0,110,0,-110
11396,1,0,74,0,-74
11397,1,1,2476,2010,-466
11398,1,0,21,0,-21
11399,1,0,18,0,-18
11400,0,0,277,0,-277
11401,0,0,14,0,-14
11402,1,1,886,1344,458
11403,1,0,6,0,-6
11404,1,0,29,0,-29
11405,1,1,846,1235,389
11406,1,1,22,1295,1273
11407,1,0,61,0,-61
11408,1,0,33,0,-33
11409,1,0,3,0,-3
11410,1,1,292,1295,1003
11411,1,0,32,0,-32
11412,0,0,64,0,-64
11413,1,1,335,1809,1474
11414,0,0,7,0,-7
11415,0,0,146,0,-146
11416,1,1,1502,1619,117
11417,0,0,74,0,-74
11418,1,1,181,1262,1081
11419,1,0,1,0,-1
11420,0,0,13,0,-13
11421,1,0,233,0,-233
11422,1,1,332,2533,2201
11423,1,0,173,0,-173
11424,0,0,9,0,-9
11425,1,0,238,0,-238
11426,1,0,26,0,-26
11427,1,0,29,0,-29
11428,1,0,0,0,0
11429,1,0,85,0,-85
11430,1,0,10,0,-10
11431,1,0,16,0,-16
11432,1,0,89,0,-89
11433,1,1,323,1334,1011
11434,1,0,4,0,-4
11435,1,0,17,0,-17
11436,1,1,236,1207,971
11437,1,0,110,0,-110
11438,1,1,151,1316,1165
11439,0,0,79,0,-79
11440,1,0,53,0,-53
11441,1,1,631,2467,1836
11442,0,0,99,0,-99
11443,0,0,81,0,-81
11444,1,1,112,1204,1092
11445,1,0,41,0,-41
11446,0,0,30,0,-30
11447,1,0,76,0,-76
11448,0,0,15,0,-15
11449,1,0,22,0,-22
11450,1,0,11,0,-11
11451,1,1,441,1373,932
11452,1,0,49,0,-49
11453,1,1,170,1262,1092
11454,0,0,98,0,-98
11455,0,0,3,0,-3
11456,0,0,65,0,-65
11457,1,1,1019,1805,786
11458,1,0,119,0,-119
11459,1,1,474,1345,871
11460,0,0,32,0,-32
11461,1,0,26,0,-26
11462,1,1,2020,2312,292
11463,0,0,14,0,-14
11464,0,0,20,0,-20
11465,1,1,259,1553,1294
11466,1,0,238,0,-238
11467,0,0,3,0,-3
11468,1,1,88,1280,1192
11469,0,0,0,0,0
11470,1,1,351,1506,1155
11471,1,0,133,0,-133
11472,0,0,124,0,-124
11473,0,0,95,0,-95
11474,0,0,3,0,-3
11475,1,0,16,0,-16
11476,0,0,15,0,-15
11477,1,0,101,0,-101
11478,1,0,21,0,-21
11479,0,0,15,0,-15
11480,1,1,694,1618,924
11481,1,1,105,1272,1167
11482,0,0,6,0,-6
11483,0,0,112,0,-112
11484,1,1,515,1222,707
11485,0,0,19,0,-19
11486,1,0,29,0,-29
11487,0,0,15,0,-15
11488,1,1,60,2158,2098
11489,0,0,10,0,-10
11490,1,0,61,0,-61
11491,1,1,626,1519,893
11492,0,0,64,0,-64
11493,1,0,19,0,-19
11494,1,1,302,1839,1537
11495,1,0,1,0,-1
11496,0,0,35,0,-35
11497,0,0,21,0,-21
11498,1,0,379,0,-379
11499,0,0,9,0,-9
11500,0,0,24,0,-24
11501,1,0,79,0,-79
11502,1,1,1435,1622,187
11503,1,0,86,0,-86
11504,1,1,73,1355,1282
11505,0,0,16,0,-16
11506,0,0,22,0,-22
11507,1,1,379,1356,977
11508,1,0,83,0,-83
11509,1,0,32,0,-32
11510,1,1,942,1994,1052
11511,0,0,78,0,-78
11512,1,1,10,1378,1368
11513,1,0,9,0,-9
11514,1,0,75,0,-75
11515,1,1,556,1385,829
11516,1,1,107,1927,1820
11517,1,1,1365,1307,-58
11518,1,1,1249,1275,26
11519,1,0,28,0,-28
11520,1,0,17,0,-17
11521,0,0,56,0,-56
11522,1,1,640,1866,1226
11523,0,0,7,0,-7
11524,0,0,47,0,-47
11525,1,0,49,0,-49
11526,1,0,18,0,-18
11527,1,0,23,0,-23
11528,1,1,308,1204,896
11529,0,0,8,0,-8
11530,0,0,34,0,-34
11531,1,0,22,0,-22
11532,0,0,22,0,-22
11533,0,0,26,0,-26
11534,0,0,3,0,-3
11535,0,0,41,0,-41
11536,1,0,18,0,-18
11537,0,0,5,0,-5
11538,1,1,721,2088,1367
11539,1,1,749,1292,543
11540,0,0,48,0,-48
11541,1,0,33,0,-33
11542,1,0,54,0,-54
11543,1,1,97,1222,1125
11544,1,0,12,0,-12
11545,0,0,47,0,-47
11546,0,0,29,0,-29
11547,1,0,6,0,-6
11548,0,0,14,0,-14
11549,1,1,407,1210,803
11550,0,0,129,0,-129
11551,0,0,13,0,-13
11552,0,0,14,0,-14
11553,0,0,69,0,-69
11554,1,0,5,0,-5
11555,1,0,0,0,0
11556,0,0,21,0,-21
11557,1,0,16,0,-16
11558,1,1,349,1472,1123
11559,0,0,109,0,-109
11560,1,0,39,0,-39
11561,1,1,781,1555,774
11562,1,1,775,1404,629
11563,1,0,23,0,-23
11564,0,0,30,0,-30
11565,0,0,11,0,-11
11566,1,1,1395,1992,597
11567,0,0,36,0,-36
11568,1,1,1458,2364,906
11569,0,0,177,0,-177
11570,1,0,25,0,-25
11571,1,0,8,0,-8
11572,1,1,1079,1349,270
11573,1,1,598,1272,674
11574,0,0,147,0,-147
11575,1,0,27,0,-27
11576,0,0,3,0,-3
11577,0,0,19,0,-19
11578,1,1,346,1413,1067
11579,0,0,40,0,-40
11580,1,0,4,0,-4
11581,1,1,202,1650,1448
11582,1,0,43,0,-43
11583,0,0,5,0,-5
11584,1,0,84,0,-84
11585,0,0,124,0,-124
11586,1,0,98,0,-98
11587,1,1,85,1303,1218
11588,1,0,3,0,-3
11589,0,0,76,0,-76
11590,1,1,101,1535,1434
11591,0,0,0,0,0
11592,1,0,38,0,-38
11593,1,1,50,1796,1746
11594,1,1,368,1523,1155
11595,0,0,83,0,-83
11596,1,1,218,1383,1165
11597,0,0,18,0,-18
11598,0,0,6,0,-6
11599,1,1,311,1856,1545
11600,1,0,152,0,-152
11601,0,0,100,0,-100
11602,0,0,6,0,-6
11603,0,0,28,0,-28
11604,1,1,32,1464,1432
11605,1,0,248,0,-248
11606,0,0,37,0,-37
11607,1,1,657,2290,1633
11608,0,0,6,0,-6
11609,0,0,110,0,-110
11610,1,0,156,0,-156
11611,1,1,93,1312,1219
11612,0,0,27,0,-27
11613,1,0,67,0,-67
11614,0,0,128,0,-128
11615,1,1,231,1417,1186
11616,0,0,72,0,-72
11617,1,1,101,1233,1132
11618,0,0,43,0,-43
11619,1,0,54,0,-54
11620,0,0,7,0,-7
11621,1,1,139,1501,1362
11622,1,0,75,0,-75
11623,0,0,76,0,-76
11624,0,0,229,0,-229
11625,1,0,9,0,-9
11626,1,0,44,0,-44
11627,0,0,22,0,-22
11628,1,1,667,1365,698
11629,1,1,67,1284,1217
11630,1,1,257,2950,2693
11631,1,0,61,0,-61
11632,0,0,46,0,-46
11633,1,1,261,2474,2213
11634,1,1,259,2172,1913
11635,1,1,185,1439,1254
11636,0,0,7,0,-7
11637,1,1,1547,1456,-91
11638,1,1,192,1281,1089
11639,1,1,685,1271,586
11640,1,0,2,0,-2
11641,1,1,607,1400,793
11642,0,0,51,0,-51
11643,0,0,50,0,-50
11644,1,1,139,1674,1535
11645,1,1,581,1307,726
11646,1,0,18,0,-18
11647,1,1,1207,1278,71
11648,0,0,54,0,-54
11649,0,0,78,0,-78
11650,1,1,127,1230,1103
11651,0,0,90,0,-90
11652,0,0,38,0,-38
11653,1,0,131,0,-131
11654,0,0,14,0,-14
11655,1,1,723,1342,619
11656,1,1,593,1228,635
11657,1,1,176,1547,1371
11658,1,0,4,0,-4
11659,1,0,39,0,-39
11660,0,0,37,0,-37
11661,0,0,31,0,-31
11662,0,0,26,0,-26
11663,1,1,237,1336,1099
11664,1,0,16,0,-16
11665,0,0,13,0,-13
11666,1,1,100,1297,1197
11667,1,1,283,2480,2197
11668,0,0,107,0,-107
11669,0,0,91,0,-91
11670,1,1,300,1722,1422
11671,1,1,221,1594,1373
11672,1,1,638,1546,908
11673,1,0,38,0,-38
11674,0,0,31,0,-31
11675,0,0,53,0,-53
11676,0,0,30,0,-30
11677,1,0,9,0,-9
11678,0,0,5,0,-5
11679,0,0,192,0,-192
11680,1,1,728,1253,525
11681,0,0,17,0,-17
11682,1,0,29,0,-29
11683,1,0,69,0,-69
11684,0,0,42,0,-42
11685,0,0,149,0,-149
11686,0,0,13,0,-13
11687,1,0,0,0,0
11688,0,0,20,0,-20
11689,0,0,138,0,-138
11690,0,0,77,0,-77
11691,1,0,34,0,-34
11692,1,1,1122,1216,94
11693,1,1,118,2954,2836
11694,1,0,64,0,-64
11695,1,1,1251,1280,29
11696,1,1,312,1455,1143
11697,0,0,61,0,-61
11698,1,0,15,0,-15
11699,0,0,2,0,-2
11700,1,0,66,0,-66
11701,0,0,2,0,-2
11702,1,1,1281,1355,74
11703,0,0,44,0,-44
11704,1,1,1940,1369,-571
11705,0,0,96,0,-96
11706,1,0,123,0,-123
11707,1,0,55,0,-55
11708,1,0,5,0,-5
11709,1,1,1146,1295,149
11710,0,0,7,0,-7
11711,1,1,322,1357,1035
11712,0,0,3,0,-3
11713,1,1,441,1291,850
11714,0,0,23,0,-23
11715,1,1,123,1315,1192
11716,1,0,18,0,-18
11717,1,0,26,0,-26
11718,1,0,70,0,-70
11719,1,1,25,1758,1733
11720,1,1,165,1818,1653
11721,1,1,354,1438,1084
11722,1,0,20,0,-20
11723,1,0,82,0,-82
11724,1,1,256,1305,1049
11725,1,1,370,1469,1099
11726,0,0,40,0,-40
11727,0,0,43,0,-43
11728,1,1,512,3325,2813
11729,1,0,70,0,-70
11730,0,0,19,0,-19
11731,0,0,3,0,-3
11732,1,0,48,0,-48
11733,1,0,22,0,-22
11734,1,0,5,0,-5
11735,1,0,49,0,-49
11736,1,1,417,1524,1107
11737,1,0,13,0,-13
11738,0,0,70,0,-70
11739,0,0,6,0,-6
11740,1,1,803,1467,664
11741,1,1,159,1585,1426
11742,0,0,15,0,-15
11743,1,1,326,1672,1346
11744,0,0,16,0,-16
11745,1,1,180,1264,1084
11746,1,1,453,1251,798
11747,1,0,14,0,-14
11748,1,1,228,1465,1237
11749,1,0,23,0,-23
11750,1,1,322,1260,938
11751,1,0,8,0,-8
11752,1,1,794,1356,562
11753,1,0,35,0,-35
11754,1,1,359,1405,1046
11755,1,0,2,0,-2
11756,1,1,488,1259,771
11757,1,1,395,1534,1139
11758,1,1,471,1413,942
11759,0,0,153,0,-153
11760,0,0,65,0,-65
11761,0,0,63,0,-63
11762,0,0,65,0,-65
11763,0,0,7,0,-7
11764,1,0,21,0,-21
11765,0,0,83,0,-83
11766,1,0,39,0,-39
11767,1,1,1292,1271,-21
11768,1,0,1,0,-1
11769,1,0,18,0,-18
11770,1,0,46,0,-46
11771,1,0,12,0,-12
11772,1,0,163,0,-163
11773,1,0,106,0,-106
11774,0,0,20,0,-20
11775,0,0,68,0,-68
11776,0,0,2,0,-2
11777,1,0,29,0,-29
11778,1,0,186,0,-186
11779,1,1,239,2150,1911
11780,1,1,458,2447,1989
11781,1,1,150,1292,1142
11782,1,1,82,1207,1125
11783,1,1,738,2212,1474
11784,0,0,59,0,-59
11785,0,0,37,0,-37
11786,0,0,23,0,-23
11787,1,1,225,1615,1390
11788,1,0,6,0,-6
11789,0,0,8,0,-8
11790,1,0,68,0,-68
11791,1,0,6,0,-6
11792,1,1,546,1231,685
11793,0,0,47,0,-47
11794,1,1,827,1327,500
11795,1,0,50,0,-50
11796,0,0,19,0,-19
11797,1,0,25,0,-25
11798,1,1,583,1341,758
11799,1,0,31,0,-31
11800,0,0,53,0,-53
11801,1,0,109,0,-109
11802,1,1,293,1408,1115
11803,1,0,134,0,-134
11804,1,1,1526,2708,1182
11805,1,0,29,0,-29
11806,0,0,73,0,-73
11807,1,0,2,0,-2
11808,1,0,1,0,-1
11809,0,0,123,0,-123
11810,0,0,72,0,-72
11811,0,0,16,0,-16
11812,1,1,596,1724,1128
11813,0,0,89,0,-89
11814,1,1,421,1439,1018
11815,1,1,278,1269,991
11816,1,0,74,0,-74
11817,1,1,92,2288,2196
11818,1,1,936,1832,896
11819,1,0,133,0,-133
11820,0,0,12,0,-12
11821,1,0,28,0,-28
11822,0,0,18,0,-18
11823,1,0,29,0,-29
11824,1,1,26,1303,1277
11825,0,0,75,0,-75
11826,0,0,7,0,-7
11827,0,0,38,0,-38
11828,1,1,786,1213,427
11829,1,1,761,1627,866
11830,0,0,96,0,-96
11831,1,0,4,0,-4
11832,1,0,45,0,-45
11833,0,0,85,0,-85
11834,1,0,30,0,-30
11835,1,1,431,1268,837
11836,0,0,21,0,-21
11837,1,0,29,0,-29
11838,1,1,561,2017,1456
11839,1,1,577,1252,675
11840,0,0,2,0,-2
11841,1,1,2003,1782,-221
11842,0,0,145,0,-145
11843,1,0,24,0,-24
11844,1,1,630,1501,871
11845,1,0,13,0,-13
11846,1,1,185,1796,1611
11847,0,0,52,0,-52
11848,1,0,13,0,-13
11849,1,1,372,1919,1547
11850,0,0,22,0,-22
11851,1,0,25,0,-25
11852,1,0,231,0,-231
11853,1,1,427,1374,947
11854,1,1,1631,2042,411
11855,1,0,89,0,-89
11856,1,1,394,1354,960
11857,0,0,300,0,-300
11858,0,0,122,0,-122
11859,1,0,12,0,-12
11860,0,0,65,0,-65
11861,0,0,12,0,-12
11862,0,0,57,0,-57
11863,1,1,402,1392,990
11864,0,0,73,0,-73
11865,1,0,75,0,-75
11866,1,0,129,0,-129
11867,0,0,34,0,-34
11868,0,0,20,0,-20
11869,1,0,62,0,-62
11870,1,0,15,0,-15
11871,0,0,47,0,-47
11872,1,0,15,0,-15
11873,1,0,97,0,-97
11874,1,0,53,0,-53
11875,1,1,1303,1756,453
11876,0,0,38,0,-38
11877,1,1,75,1795,1720
11878,0,0,42,0,-42
11879,1,1,533,1282,749
11880,1,1,464,2355,1891
11881,1,1,228,1250,1022
11882,1,1,308,1647,1339
11883,1,1,228,1349,1121
11884,0,0,20,0,-20
11885,1,1,185,1576,1391
11886,1,1,658,1333,675
11887,0,0,49,0,-49
11888,1,1,151,1265,1114
11889,1,1,890,1245,355
11890,1,1,369,1330,961
11891,1,1,53,2489,2436
11892,1,0,74,0,-74
11893,1,1,1160,1842,682
11894,1,0,47,0,-47
11895,0,0,19,0,-19
11896,0,0,41,0,-41
11897,1,0,176,0,-176
11898,1,1,1248,1702,454
11899,1,0,110,0,-110
11900,0,0,20,0,-20
11901,1,1,249,1288,1039
11902,1,0,20,0,-20
11903,1,1,309,1236,927
11904,0,0,55,0,-55
11905,1,1,538,1323,785
11906,1,1,23,1356,1333
11907,1,1,713,1289,576
11908,0,0,71,0,-71
11909,1,1,847,1520,673
11910,1,0,2,0,-2
11911,0,0,22,0,-22
11912,0,0,46,0,-46
11913,1,1,88,2331,2243
11914,1,0,147,0,-147
11915,0,0,93,0,-93
11916,1,0,62,0,-62
11917,1,1,401,1227,826
11918,1,0,34,0,-34
11919,0,0,91,0,-91
11920,0,0,2,0,-2
11921,0,0,339,0,-339
11922,1,0,16,0,-16
11923,1,1,1161,1463,302
11924,0,0,209,0,-209
11925,0,0,44,0,-44
11926,1,1,549,1453,904
11927,1,0,30,0,-30
11928,0,0,103,0,-103
11929,0,0,37,0,-37
11930,1,0,69,0,-69
11931,1,0,294,0,-294
11932,1,1,229,1323,1094
11933,1,0,47,0,-47
11934,0,0,5,0,-5
11935,1,1,294,1677,1383
11936,1,1,165,2105,1940
11937,1,1,428,1252,824
11938,0,0,3,0,-3
11939,1,0,40,0,-40
11940,0,0,39,0,-39
11941,1,0,33,0,-33
11942,0,0,20,0,-20
11943,1,0,16,0,-16
11944,0,0,17,0,-17
11945,1,0,45,0,-45
11946,1,0,196,0,-196
11947,0,0,1,0,-1
11948,1,0,5,0,-5
11949,0,0,45,0,-45
11950,0,0,30,0,-30
11951,1,1,1121,1464,343
11952,0,0,112,0,-112
11953,1,1,243,1633,1390
11954,1,1,65,1562,1497
11955,1,1,81,1655,1574
11956,0,0,51,0,-51
11957,0,0,27,0,-27
11958,1,1,272,1987,1715
11959,1,0,58,0,-58
11960,1,1,656,1216,560
11961,0,0,82,0,-82
11962,1,1,232,1303,1071
11963,1,1,49,1457,1408
11964,1,1,250,2170,1920
11965,1,0,38,0,-38
11966,1,0,47,0,-47
11967,0,0,35,0,-35
11968,1,0,13,0,-13
11969,1,0,25,0,-25
11970,1,0,8,0,-8
11971,0,0,78,0,-78
11972,1,0,31,0,-31
11973,1,1,228,1542,1314
11974,0,0,7,0,-7
11975,0,0,13,0,-13
11976,1,1,141,1497,1356
11977,1,0,20,0,-20
11978,0,0,89,0,-89
11979,1,0,67,0,-67
11980,1,1,306,1211,905
11981,1,0,1,0,-1
11982,1,0,30,0,-30
11983,0,0,223,0,-223
11984,1,0,70,0,-70
11985,1,0,97,0,-97
11986,1,1,475,1891,1416
11987,1,1,105,1314,1209
11988,0,0,39,0,-39
11989,1,1,141,1348,1207
11990,0,0,83,0,-83
11991,0,0,3,0,-3
11992,1,0,10,0,-10
11993,1,1,471,1399,928
11994,1,0,197,0,-197
11995,1,0,14,0,-14
11996,1,1,311,1309,998
11997,1,1,422,2198,1776
11998,1,1,267,1284,1017
11999,0,0,133,0,-133
12000,1,0,9,0,-9
12001,1,0,12,0,-12
12002,1,1,142,1383,1241
12003,1,1,1826,2988,1162
12004,0,0,200,0,-200
12005,1,1,243,1418,1175
12006,1,0,57,0,-57
12007,1,0,2,0,-2
12008,1,1,1869,3222,1353
12009,1,1,197,3302,3105
12010,0,0,98,0,-98
12011,1,0,43,0,-43
12012,1,1,950,1405,455
12013,0,0,53,0,-53
12014,1,1,146,1733,1587
12015,0,0,31,0,-31
12016,0,0,19,0,-19
12017,1,1,405,1581,1176
12018,1,0,101,0,-101
12019,0,0,28,0,-28
12020,1,1,347,1256,909
12021,1,0,22,0,-22
12022,1,1,306,1216,910
12023,0,0,6,0,-6
12024,1,1,149,1443,1294
12025,0,0,39,0,-39
12026,0,0,5,0,-5
12027,1,1,1543,1893,350
12028,0,0,23,0,-23
12029,1,1,77,1644,1567
12030,0,0,47,0,-47
12031,1,0,44,0,-44
12032,1,1,2092,1216,-876
12033,1,0,61,0,-61
12034,0,0,35,0,-35
