ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
11307,1,0,23,0,-23
11308,0,0,91,0,-91
11309,0,0,171,0,-171
11310,0,0,30,0,-30
11311,1,1,921,1597,676
11312,1,0,30,0,-30
11313,1,0,19,0,-19
11314,0,0,120,0,-120
11315,0,0,17,0,-17
11316,0,0,8,0,-8
11317,1,1,108,1629,1521
11318,1,0,78,0,-78
11319,0,0,27,0,-27
11320,1,1,391,1360,969
11321,1,1,401,1223,822
11322,0,0,12,0,-12
11323,1,1,377,1349,972
11324,1,0,1,0,-1
11325,0,0,86,0,-86
11326,1,1,277,1443,1166
11327,1,0,44,0,-44
11328,1,1,1527,1230,-297
11329,1,1,482,1234,752
11330,0,0,75,0,-75
11331,1,1,1361,1701,340
11332,1,1,357,1322,965
11333,1,0,71,0,-71
11334,1,0,77,0,-77
11335,1,0,4,0,-4
11336,1,0,32,0,-32
11337,1,0,27,0,-27
11338,1,1,227,1340,1113
11339,1,0,75,0,-75
11340,1,1,951,1287,336
11341,0,0,75,0,-75
11342,1,0,8,0,-8
11343,1,0,145,0,-145
11344,0,0,109,0,-109
11345,0,0,8,0,-8
11346,1,0,8,0,-8
11347,1,1,1181,1316,135
11348,1,1,1182,1343,161
11349,1,0,35,0,-35
11350,0,0,1,0,-1
11351,1,0,45,0,-45
11352,0,0,82,0,-82
11353,1,0,20,0,-20
11354,1,1,318,1378,1060
11355,1,0,21,0,-21
11356,1,1,870,1267,397
11357,1,1,84,1686,1602
11358,1,1,1162,1301,139
11359,0,0,6,0,-6
11360,1,0,41,0,-41
11361,0,0,59,0,-59
11362,1,1,1672,3427,1755
11363,1,1,79,1638,1559
11364,1,0,12,0,-12
11365,1,0,29,0,-29
11366,1,1,463,3130,2667
11367,1,0,63,0,-63
11368,1,1,82,1727,1645
11369,1,1,410,1224,814
11370,1,0,17,0,-17
11371,1,1,419,1410,991
11372,1,1,237,1237,1000
11373,0,0,3,0,-3
11374,1,1,94,1300,1206
11375,0,0,78,0,-78
11376,1,0,1,0,-1
11377,1,0,13,0,-13
11378,1,1,343,1618,1275
11379,1,1,276,1536,1260
11380,0,0,62,0,-62
11381,0,0,21,0,-21
11382,1,1,296,1321,1025
11383,1,0,90,0,-90
11384,0,0,27,0,-27
11385,1,1,179,1377,1198
11386,0,0,6,0,-6
11387,1,0,7,0,-7
11388,0,0,31,0,-31
11389,1,0,94,0,-94
11390,1,1,841,1222,381
11391,0,0,4,0,-4
11392,1,1,954,1334,380
11393,0,0,227,0,-227
11394,0,0,176,0,-176
11395,1,1,467,1344,877
11396,0,0,227,0,-227
11397,1,0,21,0,-21
11398,0,0,35,0,-35
11399,0,0,64,0,-64
11400,0,0,21,0,-21
11401,0,0,12,0,-12
11402,0,0,21,0,-21
11403,1,0,57,0,-57
11404,1,1,955,1393,438
11405,1,0,26,0,-26
11406,0,0,13,0,-13
11407,1,0,157,0,-157
11408,1,0,123,0,-123
11409,1,0,10,0,-10
11410,0,0,75,0,-75
11411,0,0,49,0,-49
11412,0,0,87,0,-87
11413,1,0,120,0,-120
11414,0,0,9,0,-9
11415,0,0,32,0,-32
11416,1,0,133,0,-133
11417,0,0,90,0,-90
11418,0,0,42,0,-42
11419,1,0,12,0,-12
11420,1,1,657,1651,994
11421,1,0,1,0,-1
11422,1,0,40,0,-40
11423,1,1,141,1284,1143
11424,1,0,43,0,-43
11425,1,0,15,0,-15
11426,0,0,19,0,-19
11427,0,0,71,0,-71
11428,0,0,154,0,-154
11429,1,0,39,0,-39
11430,1,1,872,1556,684
11431,1,0,0,0,0
11432,0,0,19,0,-19
11433,1,0,5,0,-5
11434,1,1,707,1390,683
11435,0,0,2,0,-2
11436,1,0,119,0,-119
11437,1,0,49,0,-49
11438,1,1,156,1322,1166
11439,1,1,213,1746,1533
11440,1,1,428,1238,810
11441,0,0,58,0,-58
11442,1,1,1453,2958,1505
11443,0,0,67,0,-67
11444,0,0,107,0,-107
11445,1,0,114,0,-114
11446,1,0,69,0,-69
11447,1,1,47,1797,1750
11448,1,1,209,1436,1227
11449,0,0,26,0,-26
11450,1,0,1,0,-1
11451,0,0,48,0,-48
11452,1,0,6,0,-6
11453,0,0,98,0,-98
11454,1,0,34,0,-34
11455,1,1,1538,1271,-267
11456,1,0,3,0,-3
11457,1,0,35,0,-35
11458,1,1,324,1358,1034
11459,0,0,7,0,-7
11460,1,0,24,0,-24
11461,1,0,6,0,-6
11462,1,1,1751,1251,-500
11463,1,0,15,0,-15
11464,0,0,81,0,-81
11465,1,0,46,0,-46
11466,1,1,434,1346,912
11467,1,0,1,0,-1
11468,1,1,482,2150,1668
11469,1,0,50,0,-50
11470,1,0,79,0,-79
11471,0,0,95,0,-95
11472,1,0,81,0,-81
11473,1,1,131,1385,1254
11474,0,0,6,0,-6
11475,0,0,3,0,-3
11476,0,0,11,0,-11
11477,1,0,10,0,-10
11478,1,1,924,1526,602
11479,1,1,73,1305,1232
11480,1,1,108,1681,1573
11481,1,1,576,1297,721
11482,1,0,2,0,-2
11483,1,1,88,1319,1231
11484,0,0,2,0,-2
11485,1,1,444,1334,890
11486,1,0,8,0,-8
11487,1,0,18,0,-18
11488,0,0,24,0,-24
11489,1,1,333,1341,1008
11490,1,1,1052,1212,160
11491,0,0,84,0,-84
11492,0,0,4,0,-4
11493,1,1,237,1395,1158
11494,1,1,222,3342,3120
11495,1,1,1100,1403,303
11496,1,1,456,2386,1930
11497,1,0,15,0,-15
11498,1,1,201,2083,1882
11499,1,0,7,0,-7
11500,1,0,22,0,-22
11501,0,0,70,0,-70
11502,0,0,40,0,-40
11503,1,0,133,0,-133
11504,1,1,526,1625,1099
11505,1,1,248,1406,1158
11506,0,0,21,0,-21
11507,1,0,10,0,-10
11508,0,0,22,0,-22
11509,1,0,34,0,-34
11510,1,1,346,1290,944
11511,0,0,8,0,-8
11512,0,0,119,0,-119
11513,0,0,11,0,-11
11514,1,0,14,0,-14
11515,1,1,43,2406,2363
11516,1,0,42,0,-42
11517,1,0,3,0,-3
11518,0,0,37,0,-37
11519,1,1,1548,1274,-274
11520,1,1,85,1303,1218
11521,0,0,10,0,-10
11522,0,0,27,0,-27
11523,0,0,21,0,-21
11524,1,0,47,0,-47
11525,1,0,38,0,-38
11526,0,0,17,0,-17
11527,1,1,763,1200,437
11528,1,1,262,1254,992
11529,0,0,30,0,-30
11530,1,0,0,0,0
11531,1,1,1783,1489,-294
11532,1,0,19,0,-19
11533,0,0,115,0,-115
11534,1,0,11,0,-11
11535,0,0,6,0,-6
11536,0,0,20,0,-20
11537,0,0,31,0,-31
11538,1,0,0,0,0
11539,0,0,74,0,-74
11540,1,1,579,1934,1355
11541,0,0,48,0,-48
11542,0,0,22,0,-22
11543,0,0,20,0,-20
11544,0,0,153,0,-153
11545,0,0,29,0,-29
11546,1,1,139,1414,1275
11547,0,0,32,0,-32
11548,0,0,30,0,-30
11549,1,1,202,1453,1251
11550,0,0,52,0,-52
11551,1,0,45,0,-45
11552,0,0,41,0,-41
11553,1,1,864,1391,527
11554,1,0,4,0,-4
11555,0,0,12,0,-12
11556,0,0,7,0,-7
11557,0,0,8,0,-8
11558,0,0,41,0,-41
11559,1,0,90,0,-90
11560,1,1,21,1314,1293
11561,1,0,15,0,-15
11562,0,0,0,0,0
11563,0,0,21,0,-21
11564,1,1,3001,1253,-1748
11565,1,1,1225,2650,1425
11566,0,0,23,0,-23
11567,0,0,29,0,-29
11568,0,0,14,0,-14
11569,0,0,34,0,-34
11570,0,0,60,0,-60
11571,0,0,112,0,-112
11572,0,0,134,0,-134
11573,1,0,36,0,-36
11574,1,1,440,1212,772
11575,1,1,376,1448,1072
11576,1,1,1982,1469,-513
11577,1,1,305,1229,924
11578,0,0,28,0,-28
11579,1,1,292,1207,915
11580,1,1,233,1357,1124
11581,0,0,17,0,-17
11582,1,0,125,0,-125
11583,1,1,315,2365,2050
11584,0,0,65,0,-65
11585,0,0,17,0,-17
11586,0,0,37,0,-37
11587,0,0,35,0,-35
11588,1,1,298,1506,1208
11589,0,0,10,0,-10
11590,0,0,5,0,-5
11591,0,0,101,0,-101
11592,1,1,249,1850,1601
11593,1,1,515,1699,1184
11594,1,0,107,0,-107
11595,1,0,76,0,-76
11596,0,0,27,0,-27
11597,0,0,17,0,-17
11598,0,0,17,0,-17
11599,1,1,388,2855,2467
11600,1,0,92,0,-92
11601,1,0,13,0,-13
11602,1,1,330,1327,997
11603,0,0,41,0,-41
11604,0,0,50,0,-50
11605,1,0,108,0,-108
11606,1,1,362,1287,925
11607,1,1,2811,1847,-964
11608,0,0,93,0,-93
11609,0,0,61,0,-61
11610,0,0,85,0,-85
11611,0,0,19,0,-19
11612,1,1,678,2148,1470
11613,1,1,39,1882,1843
11614,0,0,0,0,0
11615,0,0,116,0,-116
11616,1,0,55,0,-55
11617,0,0,32,0,-32
11618,0,0,96,0,-96
11619,0,0,101,0,-101
11620,1,1,230,2251,2021
11621,0,0,56,0,-56
11622,1,1,264,1793,1529
11623,1,0,12,0,-12
11624,0,0,12,0,-12
11625,1,1,52,1412,1360
11626,1,1,71,1270,1199
11627,1,0,19,0,-19
11628,1,1,492,1226,734
11629,0,0,5,0,-5
11630,1,1,2114,1296,-818
11631,1,1,150,1623,1473
11632,0,0,35,0,-35
11633,1,1,610,1311,701
11634,1,0,67,0,-67
11635,1,0,213,0,-213
11636,1,0,32,0,-32
11637,1,0,30,0,-30
11638,1,0,40,0,-40
11639,1,1,278,1396,1118
11640,1,0,30,0,-30
11641,0,0,54,0,-54
11642,1,1,279,1395,1116
11643,0,0,4,0,-4
11644,1,0,1,0,-1
11645,1,1,75,1249,1174
11646,1,1,599,2250,1651
11647,1,0,145,0,-145
11648,0,0,40,0,-40
11649,1,1,34,1859,1825
11650,0,0,329,0,-329
11651,1,1,1363,2215,852
11652,0,0,41,0,-41
11653,1,1,498,2042,1544
11654,1,1,248,1313,1065
11655,0,0,8,0,-8
11656,0,0,10,0,-10
11657,1,1,1011,1319,308
11658,0,0,30,0,-30
11659,0,0,131,0,-131
11660,1,1,641,1791,1150
11661,0,0,36,0,-36
11662,1,1,546,1344,798
11663,1,1,13,1649,1636
11664,1,0,8,0,-8
11665,1,0,56,0,-56
11666,1,1,104,1366,1262
11667,0,0,9,0,-9
11668,1,0,122,0,-122
11669,1,0,56,0,-56
11670,1,1,1101,1210,109
11671,0,0,31,0,-31
11672,1,1,584,1334,750
11673,0,0,11,0,-11
11674,0,0,7,0,-7
11675,1,0,12,0,-12
11676,1,0,86,0,-86
11677,1,0,50,0,-50
11678,0,0,124,0,-124
11679,0,0,24,0,-24
11680,1,1,155,1266,1111
11681,1,1,68,1956,1888
11682,1,1,232,1272,1040
11683,1,1,336,1267,931
11684,0,0,32,0,-32
11685,1,0,64,0,-64
11686,0,0,25,0,-25
11687,1,0,116,0,-116
11688,1,1,569,1833,1264
11689,0,0,41,0,-41
11690,1,1,889,2197,1308
11691,1,1,396,1461,1065
11692,0,0,42,0,-42
11693,0,0,93,0,-93
11694,0,0,30,0,-30
11695,0,0,92,0,-92
11696,1,1,996,1324,328
11697,1,1,74,1326,1252
11698,1,0,40,0,-40
11699,0,0,69,0,-69
11700,0,0,33,0,-33
11701,0,0,15,0,-15
11702,0,0,67,0,-67
11703,1,1,471,2452,1981
11704,0,0,20,0,-20
11705,1,1,398,1230,832
11706,1,0,81,0,-81
11707,0,0,11,0,-11
11708,1,0,242,0,-242
11709,0,0,169,0,-169
11710,1,0,5,0,-5
11711,1,1,2512,1478,-1034
11712,1,1,300,1382,1082
11713,0,0,109,0,-109
11714,1,0,40,0,-40
11715,1,1,122,1242,1120
11716,1,1,314,2803,2489
11717,0,0,26,0,-26
11718,1,1,494,1326,832
11719,0,0,69,0,-69
11720,1,0,156,0,-156
11721,1,0,47,0,-47
11722,0,0,89,0,-89
11723,0,0,20,0,-20
11724,0,0,38,0,-38
11725,0,0,101,0,-101
11726,1,0,131,0,-131
11727,0,0,146,0,-146
11728,1,1,428,2793,2365
11729,0,0,91,0,-91
11730,1,0,0,0,0
11731,1,0,4,0,-4
11732,0,0,74,0,-74
11733,1,1,623,1247,624
11734,0,0,181,0,-181
11735,1,0,23,0,-23
11736,1,1,617,1259,642
11737,1,0,216,0,-216
11738,0,0,51,0,-51
11739,1,1,349,1515,1166
11740,0,0,10,0,-10
11741,1,1,642,1397,755
11742,1,0,54,0,-54
11743,0,0,32,0,-32
11744,1,1,341,1410,1069
11745,1,1,1462,1233,-229
11746,1,1,57,1235,1178
11747,1,1,37,1449,1412
11748,0,0,228,0,-228
11749,0,0,65,0,-65
11750,1,0,70,0,-70
11751,1,1,536,1252,716
11752,1,0,13,0,-13
11753,0,0,14,0,-14
11754,0,0,81,0,-81
11755,1,0,47,0,-47
11756,0,0,86,0,-86
11757,1,0,31,0,-31
11758,1,1,613,1462,849
11759,1,0,65,0,-65
11760,1,1,798,1249,451
11761,0,0,56,0,-56
11762,0,0,48,0,-48
11763,1,1,228,1216,988
11764,0,0,6,0,-6
11765,1,1,549,1382,833
11766,1,1,145,1814,1669
11767,1,0,93,0,-93
11768,0,0,27,0,-27
11769,0,0,112,0,-112
11770,1,0,1,0,-1
11771,1,1,95,1343,1248
11772,1,0,21,0,-21
11773,1,1,151,1278,1127
11774,1,0,38,0,-38
11775,1,1,389,1662,1273
11776,0,0,40,0,-40
11777,1,1,220,1592,1372
11778,0,0,38,0,-38
11779,0,0,43,0,-43
11780,1,0,2,0,-2
11781,1,1,1482,1232,-250
11782,0,0,59,0,-59
11783,1,0,24,0,-24
11784,1,1,624,1905,1281
11785,0,0,40,0,-40
11786,1,0,3,0,-3
11787,0,0,1,0,-1
11788,1,0,16,0,-16
11789,0,0,4,0,-4
11790,1,1,895,1207,312
11791,1,1,524,1715,1191
11792,1,0,15,0,-15
11793,0,0,20,0,-20
11794,0,0,65,0,-65
11795,0,0,29,0,-29
11796,1,1,509,1992,1483
11797,1,1,918,1513,595
11798,1,0,48,0,-48
11799,1,1,284,1920,1636
11800,0,0,97,0,-97
11801,1,0,0,0,0
11802,1,0,46,0,-46
11803,1,1,326,1423,1097
11804,1,0,155,0,-155
11805,1,1,332,1475,1143
11806,1,1,44,2048,2004
11807,1,0,21,0,-21
11808,1,0,7,0,-7
11809,1,0,17,0,-17
11810,1,1,759,1515,756
11811,0,0,50,0,-50
11812,1,1,395,1223,828
11813,1,1,252,1409,1157
11814,0,0,154,0,-154
11815,1,0,18,0,-18
11816,0,0,30,0,-30
11817,1,0,45,0,-45
11818,0,0,0,0,0
11819,1,1,361,1262,901
11820,1,0,157,0,-157
11821,0,0,59,0,-59
11822,0,0,102,0,-102
11823,0,0,160,0,-160
11824,0,0,111,0,-111
11825,0,0,108,0,-108
11826,1,0,37,0,-37
11827,1,0,81,0,-81
11828,1,1,306,1255,949
11829,0,0,9,0,-9
11830,1,1,171,1337,1166
11831,0,0,23,0,-23
11832,1,0,12,0,-12
11833,0,0,77,0,-77
11834,0,0,20,0,-20
11835,1,1,265,1525,1260
11836,0,0,37,0,-37
11837,0,0,188,0,-188
11838,1,0,154,0,-154
11839,1,0,81,0,-81
11840,1,1,1097,3031,1934
11841,0,0,22,0,-22
11842,1,0,2,0,-2
11843,1,1,110,1457,1347
11844,0,0,58,0,-58
11845,1,1,74,1708,1634
11846,1,1,196,1509,1313
11847,0,0,90,0,-90
11848,1,1,475,1664,1189
11849,1,0,102,0,-102
11850,1,1,187,1243,1056
11851,1,1,31,1336,1305
11852,1,1,1159,1622,463
11853,0,0,135,0,-135
11854,1,1,369,1782,1413
11855,0,0,20,0,-20
11856,0,0,16,0,-16
11857,1,0,28,0,-28
11858,0,0,49,0,-49
11859,1,0,29,0,-29
11860,1,1,24,2095,2071
11861,0,0,6,0,-6
11862,1,1,940,1256,316
11863,1,1,538,1558,1020
11864,0,0,12,0,-12
11865,1,0,83,0,-83
11866,1,1,188,1940,1752
11867,0,0,85,0,-85
11868,1,1,212,2538,2326
11869,1,1,509,1954,1445
11870,1,0,8,0,-8
11871,1,0,265,0,-265
11872,1,0,71,0,-71
11873,1,1,1257,2648,1391
11874,0,0,3,0,-3
11875,1,1,2058,1377,-681
11876,0,0,22,0,-22
11877,0,0,37,0,-37
11878,0,0,31,0,-31
11879,1,0,33,0,-33
11880,1,0,54,0,-54
11881,0,0,113,0,-113
11882,1,1,379,1595,1216
11883,1,0,15,0,-15
11884,0,0,42,0,-42
11885,0,0,36,0,-36
11886,1,0,47,0,-47
11887,0,0,73,0,-73
11888,0,0,23,0,-23
11889,1,1,246,2342,2096
11890,0,0,55,0,-55
11891,1,0,4,0,-4
11892,1,1,554,1322,768
11893,0,0,38,0,-38
11894,0,0,84,0,-84
11895,1,0,142,0,-142
11896,1,1,193,1470,1277
11897,0,0,19,0,-19
11898,1,1,1024,1449,425
11899,0,0,65,0,-65
11900,1,1,263,1386,1123
11901,1,0,25,0,-25
11902,1,0,19,0,-19
11903,1,1,65,1839,1774
11904,1,1,1014,1583,569
11905,0,0,13,0,-13
11906,1,0,8,0,-8
11907,0,0,73,0,-73
11908,1,0,4,0,-4
11909,0,0,12,0,-12
11910,1,0,88,0,-88
11911,1,0,85,0,-85
11912,0,0,79,0,-79
11913,1,0,76,0,-76
11914,0,0,34,0,-34
11915,1,0,73,0,-73
11916,0,0,3,0,-3
11917,0,0,84,0,-84
11918,0,0,135,0,-135
11919,1,0,53,0,-53
11920,0,0,224,0,-224
11921,0,0,38,0,-38
11922,1,0,57,0,-57
11923,1,0,131,0,-131
11924,1,1,501,1254,753
11925,0,0,7,0,-7
11926,1,0,13,0,-13
11927,0,0,46,0,-46
11928,0,0,104,0,-104
11929,1,1,682,1669,987
11930,1,1,1224,1318,94
11931,1,0,18,0,-18
11932,1,1,853,2177,1324
11933,1,1,955,3785,2830
11934,1,0,52,0,-52
11935,1,1,500,1273,773
11936,1,1,160,1678,1518
11937,1,0,9,0,-9
11938,0,0,35,0,-35
11939,1,0,17,0,-17
11940,1,0,66,0,-66
11941,1,0,129,0,-129
11942,1,0,49,0,-49
11943,1,1,39,1442,1403
11944,1,0,168,0,-168
11945,1,0,35,0,-35
11946,0,0,139,0,-139
11947,1,0,20,0,-20
11948,0,0,84,0,-84
11949,1,1,556,1276,720
11950,1,1,241,1407,1166
11951,0,0,37,0,-37
11952,1,0,42,0,-42
11953,0,0,4,0,-4
11954,1,1,689,1254,565
11955,0,0,6,0,-6
11956,1,1,323,1220,897
11957,1,0,37,0,-37
11958,1,1,221,1230,1009
11959,0,0,14,0,-14
11960,0,0,9,0,-9
11961,0,0,19,0,-19
11962,0,0,67,0,-67
11963,1,1,69,1300,1231
11964,1,1,340,1219,879
11965,1,0,78,0,-78
11966,1,0,43,0,-43
11967,1,0,67,0,-67
11968,0,0,5,0,-5
11969,0,0,123,0,-123
11970,1,1,113,1594,1481
11971,0,0,22,0,-22
11972,1,1,65,1903,1838
11973,1,1,290,1221,931
11974,1,1,234,1402,1168
11975,1,0,86,0,-86
11976,1,1,893,2145,1252
11977,1,1,434,2066,1632
11978,1,0,70,0,-70
11979,1,1,347,1228,881
11980,1,1,382,1240,858
11981,1,0,12,0,-12
11982,0,0,55,0,-55
11983,1,1,2276,1437,-839
11984,1,1,319,1403,1084
11985,1,0,11,0,-11
11986,1,1,931,1392,461
11987,1,1,515,2019,1504
11988,0,0,1,0,-1
11989,1,1,46,1508,1462
11990,1,0,81,0,-81
11991,1,1,532,1494,962
11992,1,1,190,2120,1930
11993,1,1,350,1365,1015
11994,0,0,27,0,-27
11995,1,0,47,0,-47
11996,1,1,946,1454,508
11997,1,0,51,0,-51
11998,0,0,69,0,-69
11999,0,0,26,0,-26
12000,1,0,10,0,-10
12001,1,0,36,0,-36
12002,1,1,216,1362,1146
12003,0,0,109,0,-109
12004,1,1,31,1303,1272
12005,1,0,26,0,-26
12006,1,0,85,0,-85
12007,1,0,28,0,-28
12008,0,0,106,0,-106
12009,1,1,2461,1288,-1173
12010,1,1,438,2004,1566
12011,1,1,346,1214,868
12012,1,0,33,0,-33
12013,1,0,36,0,-36
12014,1,1,38,1394,1356
12015,0,0,1,0,-1
12016,1,1,396,1401,1005
12017,1,1,514,1271,757
12018,1,0,61,0,-61
12019,1,1,36,1970,1934
12020,0,0,6,0,-6
12021,0,0,122,0,-122
12022,1,0,27,0,-27
12023,0,0,15,0,-15
12024,1,1,1921,1426,-495
12025,0,0,96,0,-96
12026,0,0,14,0,-14
12027,1,1,356,1836,1480
12028,0,0,14,0,-14
12029,0,0,49,0,-49
12030,1,1,797,1863,1066
12031,1,0,3,0,-3
12032,1,1,173,1982,1809
12033,1,1,721,1216,495
12034,1,1,473,1421,948
12035,1,1,519,1565,1046
12036,1,0,56,0,-56
12037,1,1,22,1493,1471
12038,0,0,34,0,-34
12039,0,0,105,0,-105
12040,0,0,50,0,-50
12041,1,1,613,1620,1007
12042,1,0,45,0,-45
12043,1,0,2,0,-2
12044,1,1,50,1335,1285
12045,0,0,7,0,-7
12046,1,1,143,1659,1516
12047,1,0,103,0,-103
12048,1,1,153,1317,1164
12049,1,1,357,1347,990
12050,1,1,355,1214,859
12051,0,0,77,0,-77
12052,1,1,908,1277,369
12053,1,0,43,0,-43
12054,1,1,403,1504,1101
12055,0,0,0,0,0
12056,0,0,33,0,-33
12057,0,0,22,0,-22
12058,0,0,1,0,-1
12059,0,0,49,0,-49
12060,0,0,12,0,-12
12061,0,0,33,0,-33
12062,1,1,1353,1234,-119
12063,1,1,822,1277,455
12064,1,1,387,1260,873
12065,1,0,46,0,-46
12066,0,0,4,0,-4
12067,0,0,26,0,-26
12068,1,1,646,1364,718
12069,1,1,110,1208,1098
12070,1,1,101,1329,1228
12071,1,1,714,1222,508
12072,1,1,1074,1306,232
12073,1,1,187,1218,1031
12074,1,1,81,1931,1850
12075,1,1,672,2741,2069
12076,1,1,19,1677,1658
12077,1,0,99,0,-99
12078,0,0,31,0,-31
12079,1,0,58,0,-58
12080,0,0,3,0,-3
12081,1,1,689,1340,651
12082,0,0,10,0,-10
12083,1,1,153,1436,1283
12084,1,1,592,3165,2573
12085,1,1,311,2075,1764
12086,1,1,719,1826,1107
12087,0,0,118,0,-118
12088,0,0,3,0,-3
12089,1,0,90,0,-90
12090,0,0,3,0,-3
12091,0,0,1,0,-1
12092,0,0,31,0,-31
12093,1,0,7,0,-7
12094,1,1,357,1596,1239
12095,1,1,944,1304,360
12096,1,0,78,0,-78
12097,1,1,232,1331,1099
12098,0,0,12,0,-12
12099,1,1,137,1229,1092
12100,1,0,219,0,-219
12101,0,0,26,0,-26
12102,1,1,924,1935,1011
12103,1,1,321,1370,1049
12104,1,1,28,2558,2530
12105,0,0,23,0,-23
12106,0,0,50,0,-50
12107,1,1,117,2062,1945
12108,0,0,125,0,-125
12109,1,1,157,1319,1162
12110,1,1,507,1221,714
12111,0,0,23,0,-23
12112,0,0,152,0,-152
12113,1,1,1116,1595,479
12114,0,0,17,0,-17
12115,1,0,108,0,-108
12116,0,0,14,0,-14
12117,1,0,7,0,-7
12118,1,0,35,0,-35
12119,1,1,476,1657,1181
12120,1,0,15,0,-15
12121,1,1,805,1433,628
12122,0,0,6,0,-6
12123,1,0,87,0,-87
12124,0,0,8,0,-8
12125,1,0,14,0,-14
12126,1,0,98,0,-98
12127,1,1,291,1734,1443
12128,1,0,57,0,-57
12129,1,1,557,1299,742
12130,1,0,51,0,-51
12131,1,1,150,1235,1085
12132,1,0,1,0,-1
12133,1,0,7,0,-7
12134,0,0,45,0,-45
12135,1,1,1011,1806,795
12136,1,0,41,0,-41
12137,0,0,11,0,-11
12138,0,0,32,0,-32
12139,0,0,3,0,-3
12140,0,0,3,0,-3
12141,0,0,7,0,-7
12142,1,1,1088,2621,1533
12143,0,0,12,0,-12
12144,1,1,53,1677,1624
12145,1,1,336,1503,1167
12146,1,0,15,0,-15
12147,0,0,0,0,0
12148,0,0,64,0,-64
12149,1,1,464,1730,1266
12150,1,0,6,0,-6
12151,0,0,30,0,-30
12152,1,1,99,1527,1428
12153,0,0,39,0,-39
12154,0,0,131,0,-131
12155,1,0,5,0,-5
12156,1,1,498,1220,722
12157,1,1,658,1793,1135
12158,1,1,968,1248,280
12159,0,0,27,0,-27
12160,1,0,9,0,-9
12161,1,0,64,0,-64
12162,1,1,201,2431,2230
12163,1,1,226,2032,1806
12164,0,0,55,0,-55
12165,0,0,52,0,-52
12166,0,0,16,0,-16
12167,1,0,28,0,-28
12168,0,0,63,0,-63
12169,1,1,479,1344,865
12170,0,0,13,0,-13
12171,0,0,64,0,-64
12172,0,0,16,0,-16
12173,0,0,84,0,-84
12174,1,0,20,0,-20
12175,0,0,71,0,-71
12176,1,0,149,0,-149
12177,1,1,374,1249,875
12178,1,1,424,1454,1030
12179,0,0,13,0,-13
12180,1,0,44,0,-44
12181,0,0,104,0,-104
12182,1,1,87,1214,1127
12183,1,1,142,1304,1162
12184,0,0,43,0,-43
12185,1,1,110,1213,1103
12186,0,0,6,0,-6
12187,1,1,392,1284,892
12188,1,0,11,0,-11
12189,1,1,911,1272,361
12190,1,1,531,2733,2202
12191,1,0,0,0,0
12192,1,0,52,0,-52
12193,0,0,161,0,-161
12194,1,1,1085,1298,213
12195,1,0,13,0,-13
12196,0,0,16,0,-16
12197,0,0,133,0,-133
12198,0,0,5,0,-5
12199,1,0,47,0,-47
12200,1,1,631,1266,635
12201,0,0,8,0,-8
12202,1,1,32,1499,1467
12203,0,0,10,0,-10
12204,1,1,298,1415,1117
12205,0,0,15,0,-15
12206,0,0,49,0,-49
12207,0,0,19,0,-19
12208,1,0,139,0,-139
12209,1,1,129,1206,1077
12210,1,1,1407,1494,87
12211,0,0,31,0,-31
12212,0,0,24,0,-24
12213,1,1,178,1270,1092
12214,0,0,17,0,-17
12215,1,0,4,0,-4
12216,1,1,589,1571,982
12217,1,0,35,0,-35
12218,1,0,26,0,-26
12219,1,0,94,0,-94
12220,0,0,21,0,-21
12221,1,1,363,1632,1269
12222,1,1,391,1411,1020
12223,1,0,44,0,-44
12224,1,0,28,0,-28
12225,1,1,178,1328,1150
12226,1,1,418,1213,795
12227,0,0,60,0,-60
12228,0,0,18,0,-18
12229,1,1,314,1264,950
12230,0,0,13,0,-13
12231,0,0,11,0,-11
12232,0,0,76,0,-76
12233,1,0,54,0,-54
12234,1,1,244,1216,972
12235,0,0,23,0,-23
12236,0,0,40,0,-40
12237,1,1,221,1608,1387
12238,0,0,0,0,0
12239,1,1,281,1311,1030
12240,0,0,48,0,-48
12241,0,0,26,0,-26
12242,1,1,1013,1392,379
12243,1,1,1201,1347,146
12244,1,1,163,1505,1342
12245,0,0,46,0,-46
12246,1,1,227,1721,1494
12247,0,0,2,0,-2
12248,0,0,13,0,-13
12249,1,0,55,0,-55
12250,1,0,3,0,-3
12251,1,1,306,1260,954
12252,1,1,402,1917,1515
12253,1,0,30,0,-30
12254,0,0,58,0,-58
12255,1,0,100,0,-100
12256,1,1,316,1264,948
12257,1,0,17,0,-17
12258,1,0,56,0,-56
12259,0,0,85,0,-85
12260,0,0,74,0,-74
12261,0,0,34,0,-34
12262,0,0,72,0,-72
12263,0,0,4,0,-4
12264,1,0,36,0,-36
12265,0,0,72,0,-72
12266,0,0,52,0,-52
12267,1,1,492,1776,1284
12268,0,0,78,0,-78
12269,0,0,8,0,-8
12270,0,0,30,0,-30
12271,1,1,483,1594,1111
12272,0,0,15,0,-15
12273,1,1,237,1308,1071
12274,0,0,48,0,-48
12275,0,0,39,0,-39
12276,1,1,336,1318,982
12277,1,1,288,1205,917
12278,1,0,264,0,-264
12279,1,0,16,0,-16
12280,0,0,33,0,-33
12281,1,1,554,1297,743
12282,1,0,148,0,-148
12283,0,0,104,0,-104
12284,0,0,34,0,-34
12285,1,0,20,0,-20
12286,1,0,144,0,-144
