ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
13350,0,0,34,0,-34
13351,1,0,1,0,-1
13352,1,0,59,0,-59
13353,0,0,14,0,-14
13354,1,1,67,1303,1236
13355,1,1,102,2422,2320
13356,1,0,30,0,-30
13357,0,0,237,0,-237
13358,1,1,23,1733,1710
13359,1,0,5,0,-5
13360,1,1,143,1754,1611
13361,0,0,10,0,-10
13362,1,1,133,1332,1199
13363,1,1,1812,2100,288
13364,0,0,229,0,-229
13365,1,1,131,1274,1143
13366,0,0,87,0,-87
13367,1,0,42,0,-42
13368,0,0,65,0,-65
13369,0,0,13,0,-13
13370,1,1,57,5262,5205
13371,0,0,7,0,-7
13372,0,0,94,0,-94
13373,1,0,84,0,-84
13374,1,0,60,0,-60
13375,1,0,3,0,-3
13376,1,0,121,0,-121
13377,1,1,99,1298,1199
13378,1,1,258,1331,1073
13379,1,0,88,0,-88
13380,1,1,153,2209,2056
13381,0,0,152,0,-152
13382,1,0,48,0,-48
13383,1,0,41,0,-41
13384,0,0,17,0,-17
13385,1,0,32,0,-32
13386,1,0,138,0,-138
13387,1,0,28,0,-28
13388,1,0,0,0,0
13389,1,1,205,1223,1018
13390,1,0,26,0,-26
13391,1,1,268,2689,2421
13392,1,0,93,0,-93
13393,1,0,20,0,-20
13394,1,0,86,0,-86
13395,0,0,5,0,-5
13396,1,1,289,1726,1437
13397,0,0,23,0,-23
13398,1,0,13,0,-13
13399,1,1,396,1221,825
13400,1,0,75,0,-75
13401,0,0,57,0,-57
13402,0,0,25,0,-25
13403,1,0,86,0,-86
13404,0,0,39,0,-39
13405,0,0,24,0,-24
13406,1,0,28,0,-28
13407,0,0,329,0,-329
13408,0,0,8,0,-8
13409,0,0,22,0,-22
13410,1,1,191,1278,1087
13411,1,0,15,0,-15
13412,1,1,335,1436,1101
13413,0,0,79,0,-79
13414,1,0,116,0,-116
13415,1,1,1068,2465,1397
13416,1,1,738,1689,951
13417,0,0,35,0,-35
13418,1,0,55,0,-55
13419,0,0,159,0,-159
13420,0,0,45,0,-45
13421,1,0,88,0,-88
13422,1,1,653,1502,849
13423,1,1,258,1491,1233
13424,1,0,22,0,-22
13425,1,0,2,0,-2
13426,0,0,89,0,-89
13427,1,1,728,5737,5009
13428,0,0,11,0,-11
13429,1,1,532,1317,785
13430,1,1,266,1257,991
13431,1,0,65,0,-65
13432,1,1,150,1452,1302
13433,0,0,165,0,-165
13434,0,0,27,0,-27
13435,1,1,1051,1667,616
13436,1,0,44,0,-44
13437,1,0,87,0,-87
13438,1,1,159,1391,1232
13439,1,0,11,0,-11
13440,1,1,303,1299,996
13441,0,0,23,0,-23
13442,1,1,895,1743,848
13443,1,1,198,1874,1676
13444,1,1,637,1335,698
13445,1,0,13,0,-13
13446,1,1,401,2412,2011
13447,1,1,82,1361,1279
13448,0,0,60,0,-60
13449,1,1,108,1421,1313
13450,0,0,38,0,-38
13451,0,0,17,0,-17
13452,1,0,28,0,-28
13453,1,0,0,0,0
13454,1,1,92,1422,1330
13455,0,0,14,0,-14
13456,0,0,31,0,-31
13457,1,1,66,1385,1319
13458,1,0,48,0,-48
13459,1,0,81,0,-81
13460,1,1,541,1355,814
13461,1,0,22,0,-22
13462,0,0,32,0,-32
13463,1,1,103,1293,1190
13464,0,0,29,0,-29
13465,0,0,84,0,-84
13466,0,0,69,0,-69
13467,1,0,24,0,-24
13468,1,0,70,0,-70
13469,1,1,386,1435,1049
13470,0,0,28,0,-28
13471,0,0,9,0,-9
13472,0,0,31,0,-31
13473,1,0,6,0,-6
13474,1,1,471,1418,947
13475,0,0,5,0,-5
13476,1,1,624,1275,651
13477,0,0,15,0,-15
13478,0,0,6,0,-6
13479,1,1,287,1204,917
13480,0,0,5,0,-5
13481,0,0,77,0,-77
13482,1,0,21,0,-21
13483,1,1,66,1608,1542
13484,0,0,6,0,-6
13485,0,0,82,0,-82
13486,0,0,25,0,-25
13487,0,0,7,0,-7
13488,0,0,6,0,-6
13489,0,0,29,0,-29
13490,1,1,399,1216,817
13491,1,1,1359,2494,1135
13492,0,0,198,0,-198
13493,1,1,534,1617,1083
13494,1,0,83,0,-83
13495,1,1,1539,1323,-216
13496,1,0,2,0,-2
13497,1,0,181,0,-181
13498,0,0,51,0,-51
13499,0,0,83,0,-83
13500,1,1,90,1408,1318
13501,1,1,141,1393,1252
13502,1,0,46,0,-46
13503,1,1,324,1509,1185
13504,0,0,12,0,-12
13505,1,1,336,1699,1363
13506,0,0,56,0,-56
13507,1,1,375,1380,1005
13508,1,1,469,1448,979
13509,1,0,43,0,-43
13510,0,0,37,0,-37
13511,1,1,194,4629,4435
13512,1,1,781,2670,1889
13513,1,0,10,0,-10
13514,0,0,3,0,-3
13515,1,0,108,0,-108
13516,1,0,120,0,-120
13517,0,0,43,0,-43
13518,1,1,246,2102,1856
13519,1,0,125,0,-125
13520,1,1,413,1298,885
13521,1,1,960,1681,721
13522,0,0,52,0,-52
13523,1,1,100,1787,1687
13524,1,1,1906,1683,-223
13525,0,0,12,0,-12
13526,1,1,141,1482,1341
13527,1,0,97,0,-97
13528,1,0,19,0,-19
13529,1,0,121,0,-121
13530,1,0,79,0,-79
13531,1,0,51,0,-51
13532,1,0,31,0,-31
13533,0,0,55,0,-55
13534,1,0,253,0,-253
13535,0,0,0,0,0
13536,0,0,91,0,-91
13537,1,1,256,1578,1322
13538,0,0,48,0,-48
13539,0,0,0,0,0
13540,0,0,20,0,-20
13541,1,0,37,0,-37
13542,0,0,23,0,-23
13543,1,1,445,1537,1092
13544,0,0,59,0,-59
13545,0,0,133,0,-133
13546,0,0,14,0,-14
13547,1,0,12,0,-12
13548,0,0,32,0,-32
13549,1,1,318,1637,1319
13550,1,0,21,0,-21
13551,1,1,316,1314,998
13552,1,1,1680,1231,-449
13553,1,1,192,1365,1173
13554,1,1,18,1526,1508
13555,1,0,22,0,-22
13556,0,0,49,0,-49
13557,0,0,46,0,-46
13558,0,0,2,0,-2
13559,0,0,8,0,-8
13560,0,0,67,0,-67
13561,1,0,10,0,-10
13562,0,0,52,0,-52
13563,1,1,254,1227,973
13564,1,1,487,1253,766
13565,1,0,54,0,-54
13566,1,1,123,1545,1422
13567,0,0,24,0,-24
13568,0,0,9,0,-9
13569,1,1,270,2085,1815
13570,1,0,54,0,-54
13571,1,0,23,0,-23
13572,0,0,1,0,-1
13573,1,1,1303,1290,-13
13574,1,0,34,0,-34
13575,1,1,882,1808,926
13576,1,0,35,0,-35
13577,1,1,137,1201,1064
13578,1,0,55,0,-55
13579,0,0,6,0,-6
13580,1,1,208,1835,1627
13581,0,0,4,0,-4
13582,1,0,67,0,-67
13583,1,0,48,0,-48
13584,1,1,16,1222,1206
13585,1,1,405,1274,869
13586,0,0,64,0,-64
13587,1,0,85,0,-85
13588,0,0,28,0,-28
13589,0,0,13,0,-13
13590,1,1,819,1249,430
13591,1,0,95,0,-95
13592,0,0,120,0,-120
13593,0,0,115,0,-115
13594,0,0,100,0,-100
13595,0,0,89,0,-89
13596,0,0,140,0,-140
13597,1,0,162,0,-162
13598,1,0,33,0,-33
13599,0,0,47,0,-47
13600,0,0,40,0,-40
13601,0,0,11,0,-11
13602,1,0,5,0,-5
13603,0,0,8,0,-8
13604,1,1,1739,1337,-402
13605,1,1,116,1812,1696
13606,0,0,2,0,-2
13607,1,0,96,0,-96
13608,1,1,134,2369,2235
13609,1,0,2,0,-2
13610,1,0,87,0,-87
13611,1,0,52,0,-52
13612,0,0,34,0,-34
13613,0,0,0,0,0
13614,1,0,27,0,-27
13615,0,0,7,0,-7
13616,1,0,19,0,-19
13617,1,1,23,1226,1203
13618,1,1,357,1776,1419
13619,0,0,22,0,-22
13620,1,1,642,1585,943
13621,1,1,114,1243,1129
13622,1,1,285,1505,1220
13623,1,1,132,1239,1107
13624,1,1,524,2080,1556
13625,1,1,250,1427,1177
13626,1,1,359,1226,867
13627,1,0,27,0,-27
13628,0,0,3,0,-3
13629,1,0,29,0,-29
13630,1,0,240,0,-240
13631,0,0,12,0,-12
13632,0,0,25,0,-25
13633,1,1,155,1351,1196
13634,1,0,178,0,-178
13635,1,0,44,0,-44
13636,0,0,23,0,-23
13637,0,0,191,0,-191
13638,1,1,600,1563,963
13639,1,0,47,0,-47
13640,0,0,43,0,-43
13641,1,0,140,0,-140
13642,1,1,504,7585,7081
13643,0,0,23,0,-23
13644,1,1,146,1526,1380
13645,1,0,20,0,-20
13646,0,0,175,0,-175
13647,1,0,33,0,-33
13648,0,0,8,0,-8
13649,1,1,760,1508,748
13650,0,0,53,0,-53
13651,0,0,15,0,-15
13652,0,0,22,0,-22
13653,0,0,37,0,-37
13654,0,0,48,0,-48
13655,1,0,32,0,-32
13656,1,0,38,0,-38
13657,0,0,124,0,-124
13658,0,0,62,0,-62
13659,0,0,32,0,-32
13660,1,1,155,1864,1709
13661,0,0,22,0,-22
13662,0,0,21,0,-21
13663,1,1,1044,1745,701
13664,0,0,102,0,-102
13665,1,1,710,1527,817
13666,1,1,155,1312,1157
13667,0,0,20,0,-20
13668,1,0,81,0,-81
13669,1,0,29,0,-29
13670,0,0,27,0,-27
13671,1,1,196,1223,1027
13672,1,1,885,1231,346
13673,0,0,11,0,-11
13674,1,0,3,0,-3
13675,0,0,1,0,-1
13676,0,0,28,0,-28
13677,0,0,29,0,-29
13678,1,1,143,1202,1059
13679,1,0,5,0,-5
13680,1,1,206,1720,1514
13681,0,0,37,0,-37
13682,1,1,26,1261,1235
13683,1,0,26,0,-26
13684,0,0,137,0,-137
13685,0,0,22,0,-22
13686,0,0,195,0,-195
13687,1,1,261,1309,1048
13688,1,0,68,0,-68
13689,0,0,37,0,-37
13690,1,1,27,1376,1349
13691,0,0,48,0,-48
13692,1,0,36,0,-36
13693,0,0,79,0,-79
13694,1,0,15,0,-15
13695,1,1,452,2442,1990
13696,1,1,310,1452,1142
13697,0,0,76,0,-76
13698,1,0,22,0,-22
13699,1,1,1686,1203,-483
13700,0,0,40,0,-40
13701,1,1,171,1824,1653
13702,0,0,41,0,-41
13703,0,0,148,0,-148
13704,0,0,31,0,-31
13705,0,0,34,0,-34
13706,1,1,1308,1248,-60
13707,0,0,45,0,-45
13708,1,0,42,0,-42
13709,0,0,83,0,-83
13710,0,0,2,0,-2
13711,0,0,12,0,-12
13712,1,0,15,0,-15
13713,1,0,2,0,-2
13714,1,0,6,0,-6
13715,1,0,55,0,-55
13716,1,0,7,0,-7
13717,0,0,41,0,-41
13718,0,0,14,0,-14
13719,0,0,62,0,-62
13720,1,1,335,1546,1211
13721,0,0,40,0,-40
13722,0,0,41,0,-41
13723,1,1,1628,1407,-221
13724,1,1,322,1310,988
13725,1,1,216,1204,988
13726,0,0,16,0,-16
13727,1,0,88,0,-88
13728,0,0,49,0,-49
13729,1,0,141,0,-141
13730,0,0,55,0,-55
13731,1,1,349,1267,918
13732,1,1,237,1470,1233
13733,1,0,11,0,-11
13734,1,1,583,1613,1030
13735,1,0,1,0,-1
13736,1,1,732,1893,1161
13737,0,0,92,0,-92
13738,0,0,29,0,-29
13739,0,0,28,0,-28
13740,0,0,69,0,-69
13741,0,0,16,0,-16
13742,0,0,53,0,-53
13743,0,0,13,0,-13
13744,0,0,23,0,-23
13745,1,1,766,1755,989
13746,0,0,71,0,-71
13747,0,0,40,0,-40
13748,1,1,208,1283,1075
13749,0,0,182,0,-182
13750,1,0,7,0,-7
13751,1,0,40,0,-40
13752,1,1,209,1371,1162
13753,0,0,38,0,-38
13754,0,0,15,0,-15
13755,1,0,1,0,-1
13756,0,0,65,0,-65
13757,0,0,165,0,-165
13758,0,0,82,0,-82
13759,0,0,67,0,-67
13760,1,1,346,1498,1152
13761,1,0,7,0,-7
13762,1,1,333,1429,1096
13763,1,1,625,1980,1355
13764,0,0,3,0,-3
13765,0,0,7,0,-7
13766,0,0,66,0,-66
13767,1,0,57,0,-57
13768,1,1,993,1272,279
13769,1,0,12,0,-12
13770,0,0,42,0,-42
13771,1,0,0,0,0
13772,0,0,15,0,-15
13773,0,0,52,0,-52
13774,1,1,315,1410,1095
13775,0,0,41,0,-41
13776,0,0,0,0,0
13777,0,0,110,0,-110
13778,0,0,82,0,-82
13779,0,0,142,0,-142
13780,1,0,1,0,-1
13781,1,1,526,1208,682
13782,1,0,34,0,-34
13783,0,0,14,0,-14
13784,0,0,52,0,-52
13785,1,0,8,0,-8
13786,1,0,69,0,-69
13787,1,0,72,0,-72
13788,1,0,33,0,-33
13789,1,0,76,0,-76
13790,0,0,64,0,-64
13791,1,1,473,1363,890
13792,1,1,304,1591,1287
13793,1,0,65,0,-65
13794,0,0,10,0,-10
13795,1,0,36,0,-36
13796,1,1,317,1747,1430
13797,1,1,170,1367,1197
13798,1,0,115,0,-115
13799,0,0,37,0,-37
13800,0,0,87,0,-87
13801,1,0,112,0,-112
13802,0,0,81,0,-81
13803,1,0,65,0,-65
13804,0,0,5,0,-5
13805,0,0,19,0,-19
13806,0,0,35,0,-35
13807,0,0,80,0,-80
13808,1,1,26,1960,1934
13809,1,1,758,1737,979
13810,1,0,61,0,-61
13811,0,0,14,0,-14
13812,1,1,182,1440,1258
13813,1,0,10,0,-10
13814,0,0,129,0,-129
13815,0,0,14,0,-14
13816,1,0,70,0,-70
13817,0,0,43,0,-43
13818,0,0,28,0,-28
13819,1,0,67,0,-67
13820,1,1,167,1282,1115
13821,0,0,24,0,-24
13822,1,0,17,0,-17
13823,1,1,153,1653,1500
13824,1,1,446,1495,1049
13825,1,1,621,1639,1018
13826,0,0,54,0,-54
13827,0,0,41,0,-41
13828,1,1,636,1636,1000
13829,0,0,8,0,-8
13830,1,0,69,0,-69
13831,1,0,5,0,-5
13832,0,0,27,0,-27
13833,1,1,417,1299,882
13834,1,1,561,1359,798
13835,1,0,19,0,-19
13836,1,1,568,1332,764
13837,1,0,74,0,-74
13838,1,1,967,1694,727
13839,1,0,27,0,-27
13840,0,0,98,0,-98
13841,0,0,62,0,-62
13842,0,0,53,0,-53
13843,1,0,11,0,-11
13844,1,0,3,0,-3
13845,1,1,93,2131,2038
13846,1,1,514,1246,732
13847,1,1,328,2122,1794
13848,0,0,1,0,-1
13849,1,0,6,0,-6
13850,1,0,126,0,-126
13851,0,0,20,0,-20
13852,1,1,391,1542,1151
13853,1,0,11,0,-11
13854,0,0,68,0,-68
13855,0,0,29,0,-29
13856,0,0,163,0,-163
13857,1,1,976,1311,335
13858,1,1,542,1391,849
13859,0,0,191,0,-191
13860,0,0,21,0,-21
13861,1,1,284,2821,2537
13862,1,1,782,1224,442
13863,1,0,134,0,-134
13864,0,0,22,0,-22
13865,0,0,106,0,-106
13866,1,0,19,0,-19
13867,1,0,13,0,-13
13868,1,0,143,0,-143
13869,1,0,63,0,-63
13870,0,0,20,0,-20
13871,0,0,28,0,-28
13872,0,0,47,0,-47
13873,0,0,3,0,-3
13874,1,0,20,0,-20
13875,0,0,41,0,-41
13876,1,1,343,1230,887
13877,1,1,334,1518,1184
13878,1,1,133,1556,1423
13879,1,1,479,1508,1029
13880,1,0,53,0,-53
13881,0,0,6,0,-6
13882,1,1,435,1363,928
13883,0,0,88,0,-88
13884,0,0,161,0,-161
13885,1,0,47,0,-47
13886,1,1,1095,1583,488
13887,1,0,10,0,-10
13888,0,0,1,0,-1
13889,0,0,15,0,-15
13890,1,0,87,0,-87
13891,1,0,84,0,-84
13892,0,0,17,0,-17
13893,1,1,276,1507,1231
13894,1,1,255,1228,973
13895,1,1,98,1394,1296
13896,1,1,1469,1340,-129
13897,0,0,14,0,-14
13898,1,0,72,0,-72
13899,0,0,31,0,-31
13900,1,0,14,0,-14
13901,1,1,155,1452,1297
13902,0,0,55,0,-55
13903,1,1,62,2036,1974
13904,1,1,402,1460,1058
13905,0,0,15,0,-15
13906,0,0,9,0,-9
13907,1,1,121,1244,1123
13908,1,0,6,0,-6
13909,1,0,0,0,0
13910,1,0,5,0,-5
13911,0,0,117,0,-117
13912,1,0,45,0,-45
13913,1,1,178,1441,1263
13914,0,0,16,0,-16
13915,1,1,554,1479,925
13916,0,0,69,0,-69
13917,1,1,197,1363,1166
13918,0,0,64,0,-64
13919,0,0,0,0,0
13920,1,0,15,0,-15
13921,1,1,326,1486,1160
13922,1,0,73,0,-73
13923,1,1,905,1727,822
13924,1,0,60,0,-60
13925,1,0,9,0,-9
13926,1,0,46,0,-46
13927,0,0,220,0,-220
13928,1,0,237,0,-237
13929,1,1,218,1540,1322
13930,1,0,1,0,-1
13931,1,1,225,1433,1208
13932,1,0,230,0,-230
13933,1,0,25,0,-25
13934,1,1,801,1222,421
13935,0,0,0,0,0
13936,1,0,98,0,-98
13937,0,0,178,0,-178
13938,0,0,37,0,-37
13939,1,0,82,0,-82
13940,1,1,504,1209,705
13941,1,1,174,1314,1140
13942,0,0,38,0,-38
13943,0,0,14,0,-14
13944,0,0,30,0,-30
13945,1,0,36,0,-36
13946,1,0,98,0,-98
13947,1,1,2156,3721,1565
13948,0,0,25,0,-25
13949,1,0,15,0,-15
13950,1,0,7,0,-7
13951,1,0,24,0,-24
13952,1,0,37,0,-37
13953,1,1,446,1657,1211
13954,1,0,45,0,-45
13955,0,0,55,0,-55
13956,1,1,479,1227,748
13957,1,0,15,0,-15
13958,0,0,76,0,-76
13959,0,0,1,0,-1
13960,1,0,118,0,-118
13961,1,0,19,0,-19
13962,0,0,14,0,-14
13963,1,0,33,0,-33
13964,1,1,741,2347,1606
13965,0,0,66,0,-66
13966,0,0,50,0,-50
13967,1,1,2788,1433,-1355
13968,1,0,20,0,-20
13969,1,1,81,1436,1355
13970,1,0,17,0,-17
13971,1,1,449,1503,1054
13972,1,0,10,0,-10
13973,1,1,480,1408,928
13974,0,0,30,0,-30
13975,1,0,5,0,-5
13976,0,0,18,0,-18
13977,0,0,66,0,-66
13978,0,0,27,0,-27
13979,0,0,44,0,-44
13980,0,0,28,0,-28
13981,0,0,33,0,-33
13982,0,0,23,0,-23
13983,1,1,64,1361,1297
13984,0,0,190,0,-190
13985,0,0,101,0,-101
13986,0,0,9,0,-9
13987,1,1,340,1661,1321
13988,1,1,335,1495,1160
13989,1,1,340,1337,997
13990,1,0,11,0,-11
13991,0,0,19,0,-19
13992,0,0,104,0,-104
13993,1,0,70,0,-70
13994,1,1,46,1427,1381
13995,1,0,55,0,-55
13996,1,0,85,0,-85
13997,0,0,34,0,-34
13998,0,0,73,0,-73
13999,1,1,108,1766,1658
14000,0,0,113,0,-113
14001,1,1,314,2118,1804
14002,1,0,60,0,-60
14003,1,1,217,1240,1023
14004,1,1,468,1434,966
14005,1,1,322,1267,945
14006,0,0,121,0,-121
14007,1,0,134,0,-134
14008,1,0,66,0,-66
14009,1,1,59,1407,1348
14010,0,0,16,0,-16
14011,1,0,70,0,-70
14012,0,0,57,0,-57
14013,1,0,3,0,-3
14014,1,1,123,1987,1864
14015,0,0,1,0,-1
14016,0,0,39,0,-39
14017,1,1,377,1295,918
14018,0,0,124,0,-124
14019,0,0,37,0,-37
14020,0,0,40,0,-40
14021,0,0,16,0,-16
14022,1,0,36,0,-36
14023,1,0,34,0,-34
14024,0,0,49,0,-49
14025,0,0,15,0,-15
14026,1,0,119,0,-119
14027,0,0,13,0,-13
14028,0,0,102,0,-102
14029,0,0,114,0,-114
14030,1,0,12,0,-12
14031,1,0,29,0,-29
14032,0,0,65,0,-65
14033,1,1,315,1344,1029
14034,0,0,251,0,-251
14035,0,0,6,0,-6
14036,0,0,33,0,-33
14037,1,1,184,2145,1961
14038,0,0,3,0,-3
14039,1,1,182,1649,1467
14040,0,0,32,0,-32
14041,1,1,187,1285,1098
14042,1,1,189,1424,1235
14043,0,0,10,0,-10
14044,0,0,115,0,-115
14045,1,1,484,1246,762
14046,0,0,342,0,-342
14047,1,1,1227,1233,6
14048,0,0,8,0,-8
14049,0,0,28,0,-28
14050,0,0,85,0,-85
14051,0,0,16,0,-16
14052,1,0,21,0,-21
14053,1,0,47,0,-47
14054,1,1,735,1472,737
14055,1,1,447,1571,1124
14056,1,1,50,1471,1421
14057,0,0,63,0,-63
14058,1,1,715,1330,615
14059,1,1,32,1226,1194
14060,1,0,6,0,-6
14061,1,1,985,2064,1079
14062,1,1,1522,1357,-165
14063,1,1,709,2176,1467
14064,1,1,763,1433,670
14065,1,1,84,1428,1344
14066,1,1,809,1367,558
14067,1,0,64,0,-64
14068,1,1,423,1659,1236
14069,1,0,34,0,-34
14070,0,0,10,0,-10
14071,1,0,38,0,-38
14072,1,0,64,0,-64
14073,0,0,43,0,-43
14074,1,0,18,0,-18
14075,0,0,89,0,-89
14076,0,0,66,0,-66
14077,1,0,55,0,-55
14078,0,0,89,0,-89
14079,0,0,140,0,-140
14080,1,1,1324,1223,-101
14081,1,1,242,1520,1278
14082,1,0,69,0,-69
14083,1,1,388,1547,1159
14084,1,1,917,1267,350
14085,0,0,5,0,-5
14086,1,1,288,2688,2400
14087,1,1,454,1237,783
14088,1,0,61,0,-61
14089,1,0,80,0,-80
14090,1,0,41,0,-41
14091,1,0,9,0,-9
14092,0,0,95,0,-95
14093,1,0,86,0,-86
14094,1,0,20,0,-20
14095,1,0,1,0,-1
14096,1,1,177,1399,1222
14097,0,0,78,0,-78
14098,0,0,0,0,0
14099,1,1,98,1202,1104
14100,0,0,11,0,-11
14101,0,0,30,0,-30
14102,1,0,199,0,-199
14103,1,0,36,0,-36
14104,0,0,9,0,-9
14105,0,0,30,0,-30
14106,1,1,87,1318,1231
14107,1,0,30,0,-30
14108,1,0,18,0,-18
14109,0,0,106,0,-106
14110,1,0,82,0,-82
14111,1,1,198,1382,1184
14112,0,0,3,0,-3
14113,1,1,803,1867,1064
14114,0,0,46,0,-46
14115,1,1,382,1213,831
14116,1,1,104,1317,1213
14117,1,1,2038,2626,588
14118,1,1,723,1212,489
14119,1,1,1034,1585,551
14120,1,0,16,0,-16
14121,1,1,43,1364,1321
14122,1,1,1038,1881,843
14123,1,1,1201,1634,433
14124,0,0,29,0,-29
14125,1,1,63,1851,1788
14126,0,0,45,0,-45
14127,0,0,116,0,-116
14128,1,0,12,0,-12
14129,1,0,68,0,-68
14130,0,0,56,0,-56
14131,1,1,274,3275,3001
14132,0,0,104,0,-104
14133,1,1,954,1212,258
14134,0,0,18,0,-18
14135,0,0,5,0,-5
14136,0,0,60,0,-60
14137,1,0,57,0,-57
14138,1,1,2129,1294,-835
14139,0,0,74,0,-74
14140,0,0,123,0,-123
14141,1,0,22,0,-22
14142,1,1,861,2180,1319
14143,1,1,425,1281,856
14144,1,1,247,1315,1068
14145,1,0,14,0,-14
14146,1,0,12,0,-12
14147,0,0,80,0,-80
14148,1,1,380,1396,1016
14149,0,0,36,0,-36
14150,1,1,2116,1395,-721
14151,1,0,0,0,0
14152,0,0,29,0,-29
14153,1,1,212,1231,1019
14154,1,0,46,0,-46
14155,0,0,14,0,-14
14156,0,0,34,0,-34
14157,1,1,742,1566,824
14158,1,0,35,0,-35
14159,0,0,48,0,-48
14160,0,0,4,0,-4
14161,1,1,1941,2099,158
14162,0,0,23,0,-23
14163,1,0,73,0,-73
14164,1,1,696,1294,598
14165,1,0,13,0,-13
14166,0,0,64,0,-64
14167,0,0,43,0,-43
14168,1,1,571,1258,687
14169,1,0,39,0,-39
14170,0,0,101,0,-101
14171,1,0,35,0,-35
14172,0,0,41,0,-41
14173,1,1,188,2193,2005
14174,1,1,1973,1236,-737
14175,1,1,1865,1200,-665
14176,1,1,66,1414,1348
14177,1,0,28,0,-28
14178,1,1,563,1394,831
14179,0,0,20,0,-20
14180,1,1,161,1465,1304
14181,1,1,956,1928,972
14182,0,0,64,0,-64
14183,1,1,200,1279,1079
14184,1,0,52,0,-52
14185,0,0,109,0,-109
14186,0,0,57,0,-57
14187,0,0,23,0,-23
14188,1,1,1104,1453,349
14189,1,0,82,0,-82
14190,0,0,48,0,-48
14191,1,0,58,0,-58
14192,0,0,11,0,-11
14193,1,0,25,0,-25
14194,1,0,87,0,-87
14195,0,0,8,0,-8
14196,0,0,17,0,-17
14197,0,0,1,0,-1
14198,1,1,13,1510,1497
14199,1,0,48,0,-48
14200,0,0,40,0,-40
14201,1,1,443,1435,992
14202,1,1,714,1219,505
14203,0,0,11,0,-11
14204,1,0,25,0,-25
14205,1,1,3081,2002,-1079
14206,1,0,9,0,-9
14207,0,0,4,0,-4
14208,1,1,835,1691,856
14209,1,0,4,0,-4
14210,1,1,1019,1909,890
14211,1,1,1164,1224,60
14212,0,0,27,0,-27
14213,1,1,1443,1570,127
14214,1,0,18,0,-18
14215,1,1,40,1691,1651
14216,1,0,117,0,-117
14217,0,0,16,0,-16
14218,1,1,107,1675,1568
14219,1,1,80,1372,1292
14220,1,1,60,1495,1435
14221,1,1,337,2155,1818
14222,0,0,46,0,-46
14223,1,0,95,0,-95
14224,1,1,880,1283,403
14225,0,0,33,0,-33
14226,1,1,269,1659,1390
14227,0,0,41,0,-41
14228,1,0,9,0,-9
14229,1,0,108,0,-108
14230,1,1,136,1498,1362
14231,0,0,1,0,-1
14232,0,0,80,0,-80
14233,0,0,5,0,-5
14234,0,0,24,0,-24
14235,1,0,20,0,-20
14236,0,0,46,0,-46
14237,0,0,61,0,-61
14238,1,1,353,1214,861
14239,1,0,162,0,-162
14240,0,0,28,0,-28
14241,0,0,18,0,-18
14242,1,1,682,1219,537
14243,1,1,1683,1218,-465
14244,1,0,15,0,-15
14245,1,1,298,1291,993
14246,1,1,2020,1216,-804
14247,1,0,23,0,-23
14248,1,1,1032,1941,909
14249,0,0,32,0,-32
14250,1,0,41,0,-41
14251,1,0,18,0,-18
14252,1,1,489,1211,722
14253,0,0,70,0,-70
14254,1,0,6,0,-6
14255,0,0,4,0,-4
14256,1,1,223,3433,3210
14257,0,0,166,0,-166
14258,1,1,429,4444,4015
14259,0,0,49,0,-49
14260,1,0,16,0,-16
14261,1,1,132,1421,1289
14262,0,0,4,0,-4
14263,0,0,72,0,-72
14264,1,1,128,1408,1280
14265,1,0,253,0,-253
14266,0,0,46,0,-46
14267,1,0,11,0,-11
14268,1,0,15,0,-15
14269,1,1,201,1869,1668
14270,1,1,326,1218,892
14271,1,0,9,0,-9
14272,1,1,554,1304,750
14273,1,0,171,0,-171
14274,1,1,211,1272,1061
14275,0,0,48,0,-48
14276,1,1,267,1448,1181
14277,0,0,95,0,-95
14278,0,0,34,0,-34
14279,0,0,59,0,-59
14280,0,0,51,0,-51
14281,1,0,118,0,-118
14282,1,0,9,0,-9
14283,1,0,34,0,-34
14284,0,0,70,0,-70
14285,1,0,20,0,-20
14286,0,0,63,0,-63
14287,1,0,66,0,-66
14288,1,0,39,0,-39
14289,1,1,135,1625,1490
14290,0,0,8,0,-8
14291,1,1,334,1431,1097
14292,1,1,24,1487,1463
14293,1,0,0,0,0
14294,1,1,1198,1274,76
14295,1,0,23,0,-23
14296,0,0,0,0,0
14297,1,0,43,0,-43
14298,0,0,187,0,-187
14299,0,0,21,0,-21
14300,1,0,39,0,-39
14301,1,0,42,0,-42
14302,0,0,214,0,-214
14303,1,0,141,0,-141
14304,1,0,113,0,-113
14305,1,1,265,1218,953
14306,1,0,44,0,-44
14307,1,0,22,0,-22
14308,1,0,35,0,-35
14309,1,0,8,0,-8
14310,0,0,87,0,-87
14311,0,0,1,0,-1
14312,1,1,1276,1873,597
14313,0,0,88,0,-88
14314,0,0,32,0,-32
14315,0,0,7,0,-7
14316,1,0,74,0,-74
14317,0,0,45,0,-45
14318,1,0,25,0,-25
14319,1,1,374,1288,914
14320,1,1,138,1439,1301
14321,0,0,15,0,-15
14322,0,0,19,0,-19
14323,0,0,261,0,-261
14324,1,1,570,1202,632
14325,1,0,47,0,-47
14326,1,0,71,0,-71
14327,0,0,22,0,-22
14328,1,1,745,1226,481
14329,0,0,13,0,-13
14330,1,1,754,1360,606
