ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
16202,1,0,72,0,-72
16203,1,1,1411,1752,341
16204,1,1,393,1759,1366
16205,1,0,102,0,-102
16206,1,0,81,0,-81
16207,0,0,14,0,-14
16208,0,0,78,0,-78
16209,1,0,87,0,-87
16210,0,0,46,0,-46
16211,0,0,86,0,-86
16212,0,0,97,0,-97
16213,0,0,17,0,-17
16214,1,0,13,0,-13
16215,1,1,848,4380,3532
16216,0,0,16,0,-16
16217,1,1,521,1976,1455
16218,1,1,380,1584,1204
16219,1,1,451,1214,763
16220,1,0,30,0,-30
16221,0,0,15,0,-15
16222,0,0,125,0,-125
16223,1,1,578,1481,903
16224,0,0,137,0,-137
16225,0,0,61,0,-61
16226,1,0,22,0,-22
16227,0,0,28,0,-28
16228,1,1,240,1660,1420
16229,1,1,259,1772,1513
16230,1,1,1485,1504,19
16231,1,0,58,0,-58
16232,1,1,1571,1783,212
16233,1,1,1172,1471,299
16234,1,1,197,1395,1198
16235,1,1,824,1213,389
16236,1,1,1445,1465,20
16237,1,1,169,2566,2397
16238,1,1,324,1210,886
16239,1,1,105,1844,1739
16240,1,1,144,1692,1548
16241,0,0,49,0,-49
16242,1,0,16,0,-16
16243,0,0,76,0,-76
16244,1,0,8,0,-8
16245,0,0,83,0,-83
16246,0,0,46,0,-46
16247,1,0,90,0,-90
16248,1,1,434,3161,2727
16249,1,0,12,0,-12
16250,1,0,63,0,-63
16251,1,1,1908,2094,186
16252,1,1,479,1396,917
16253,1,1,165,1373,1208
16254,0,0,276,0,-276
16255,1,1,147,1391,1244
16256,0,0,6,0,-6
16257,1,1,70,1507,1437
16258,1,1,195,1279,1084
16259,0,0,46,0,-46
16260,0,0,50,0,-50
16261,1,0,1,0,-1
16262,0,0,304,0,-304
16263,0,0,22,0,-22
16264,1,1,72,1214,1142
16265,1,0,20,0,-20
16266,0,0,52,0,-52
16267,1,1,889,1340,451
16268,1,1,784,1626,842
16269,0,0,13,0,-13
16270,0,0,13,0,-13
16271,0,0,48,0,-48
16272,1,1,174,3645,3471
16273,1,1,263,1501,1238
16274,1,1,2247,1801,-446
16275,0,0,91,0,-91
16276,0,0,3,0,-3
16277,1,1,1004,1589,585
16278,1,1,68,1888,1820
16279,1,0,10,0,-10
16280,1,0,179,0,-179
16281,1,1,685,1778,1093
16282,1,1,71,1560,1489
16283,1,0,71,0,-71
16284,1,1,1430,1834,404
16285,1,0,17,0,-17
16286,0,0,24,0,-24
16287,1,1,165,1353,1188
16288,1,1,822,2109,1287
16289,0,0,11,0,-11
16290,1,1,161,1213,1052
16291,1,0,34,0,-34
16292,1,1,1305,1391,86
16293,0,0,23,0,-23
16294,0,0,114,0,-114
16295,0,0,1,0,-1
16296,0,0,8,0,-8
16297,0,0,17,0,-17
16298,1,0,19,0,-19
16299,0,0,28,0,-28
16300,0,0,71,0,-71
16301,1,1,1333,1549,216
16302,0,0,286,0,-286
16303,0,0,76,0,-76
16304,0,0,128,0,-128
16305,1,0,30,0,-30
16306,0,0,22,0,-22
16307,0,0,33,0,-33
16308,1,1,131,1228,1097
16309,1,0,21,0,-21
16310,0,0,46,0,-46
16311,1,1,140,1621,1481
16312,1,1,1204,2148,944
16313,1,0,42,0,-42
16314,1,0,62,0,-62
16315,0,0,195,0,-195
16316,0,0,225,0,-225
16317,1,1,442,1412,970
16318,0,0,122,0,-122
16319,0,0,16,0,-16
16320,1,1,322,1254,932
16321,1,0,3,0,-3
16322,1,0,26,0,-26
16323,0,0,26,0,-26
16324,0,0,30,0,-30
16325,0,0,19,0,-19
16326,1,1,1099,1626,527
16327,0,0,118,0,-118
16328,1,1,422,1557,1135
16329,1,0,92,0,-92
16330,0,0,48,0,-48
16331,1,0,142,0,-142
16332,1,0,228,0,-228
16333,1,0,4,0,-4
16334,0,0,48,0,-48
16335,1,0,3,0,-3
16336,1,1,592,1290,698
16337,0,0,29,0,-29
16338,0,0,16,0,-16
16339,1,0,58,0,-58
16340,1,1,247,1207,960
16341,1,0,24,0,-24
16342,1,0,15,0,-15
16343,0,0,4,0,-4
16344,1,0,160,0,-160
16345,0,0,75,0,-75
16346,1,1,1518,1229,-289
16347,1,1,205,1207,1002
16348,0,0,14,0,-14
16349,1,1,298,1648,1350
16350,0,0,6,0,-6
16351,1,0,63,0,-63
16352,0,0,27,0,-27
16353,0,0,8,0,-8
16354,1,1,496,1312,816
16355,0,0,3,0,-3
16356,1,0,6,0,-6
16357,1,1,716,1566,850
16358,0,0,7,0,-7
16359,1,1,944,1212,268
16360,0,0,30,0,-30
16361,1,1,1187,1791,604
16362,0,0,32,0,-32
16363,1,0,12,0,-12
16364,1,0,38,0,-38
16365,1,0,4,0,-4
16366,1,0,13,0,-13
16367,1,1,46,1683,1637
16368,0,0,27,0,-27
16369,1,1,454,1602,1148
16370,0,0,88,0,-88
16371,1,0,31,0,-31
16372,1,0,297,0,-297
16373,1,0,114,0,-114
16374,1,0,24,0,-24
16375,1,1,1317,1605,288
16376,1,0,70,0,-70
16377,1,0,75,0,-75
16378,0,0,6,0,-6
16379,1,1,240,1325,1085
16380,0,0,19,0,-19
16381,0,0,6,0,-6
16382,0,0,15,0,-15
16383,0,0,107,0,-107
16384,0,0,155,0,-155
16385,1,1,1470,2061,591
16386,1,1,680,1299,619
16387,0,0,125,0,-125
16388,0,0,19,0,-19
16389,1,1,302,1669,1367
16390,0,0,90,0,-90
16391,0,0,13,0,-13
16392,0,0,88,0,-88
16393,1,1,1335,1680,345
16394,1,0,19,0,-19
16395,1,1,301,1795,1494
16396,0,0,25,0,-25
16397,1,0,6,0,-6
16398,1,0,176,0,-176
16399,0,0,13,0,-13
16400,0,0,36,0,-36
16401,1,1,481,1284,803
16402,1,0,113,0,-113
16403,1,1,396,1972,1576
16404,1,1,171,1280,1109
16405,1,1,751,1626,875
16406,1,1,814,1608,794
16407,1,0,136,0,-136
16408,0,0,10,0,-10
16409,0,0,48,0,-48
16410,1,0,18,0,-18
16411,0,0,74,0,-74
16412,1,0,16,0,-16
16413,0,0,65,0,-65
16414,1,0,10,0,-10
16415,0,0,99,0,-99
16416,1,1,708,1304,596
16417,1,0,15,0,-15
16418,1,1,250,1417,1167
16419,0,0,134,0,-134
16420,1,0,20,0,-20
16421,1,0,7,0,-7
16422,1,1,201,1344,1143
16423,0,0,60,0,-60
16424,0,0,154,0,-154
16425,1,0,19,0,-19
16426,1,1,51,1507,1456
16427,0,0,16,0,-16
16428,1,0,83,0,-83
16429,0,0,34,0,-34
16430,0,0,51,0,-51
16431,1,0,24,0,-24
16432,1,0,12,0,-12
16433,1,1,296,1288,992
16434,1,1,276,1532,1256
16435,1,1,143,1869,1726
16436,0,0,0,0,0
16437,1,1,122,1522,1400
16438,0,0,134,0,-134
16439,0,0,26,0,-26
16440,1,0,6,0,-6
16441,0,0,8,0,-8
16442,1,0,1,0,-1
16443,1,1,158,2040,1882
16444,1,1,1266,1673,407
16445,0,0,7,0,-7
16446,1,0,22,0,-22
16447,1,1,245,2225,1980
16448,1,1,197,1508,1311
16449,1,1,512,2268,1756
16450,1,1,215,2607,2392
16451,1,0,66,0,-66
16452,0,0,71,0,-71
16453,0,0,10,0,-10
16454,0,0,53,0,-53
16455,0,0,122,0,-122
16456,0,0,13,0,-13
16457,1,0,43,0,-43
16458,1,1,168,1258,1090
16459,0,0,93,0,-93
16460,1,0,12,0,-12
16461,1,0,137,0,-137
16462,0,0,28,0,-28
16463,1,0,33,0,-33
16464,0,0,21,0,-21
16465,1,0,39,0,-39
16466,0,0,110,0,-110
16467,1,1,62,1713,1651
16468,0,0,14,0,-14
16469,0,0,9,0,-9
16470,0,0,112,0,-112
16471,1,0,10,0,-10
16472,1,1,3199,1449,-1750
16473,1,0,23,0,-23
16474,1,1,321,1881,1560
16475,1,0,42,0,-42
16476,1,0,28,0,-28
16477,0,0,21,0,-21
16478,1,1,234,1203,969
16479,1,0,46,0,-46
16480,1,1,389,1604,1215
16481,0,0,41,0,-41
16482,0,0,50,0,-50
16483,0,0,38,0,-38
16484,0,0,82,0,-82
16485,0,0,161,0,-161
16486,1,1,750,1305,555
16487,0,0,4,0,-4
16488,0,0,5,0,-5
16489,1,1,114,2402,2288
16490,1,1,165,1295,1130
16491,1,1,229,2377,2148
16492,0,0,25,0,-25
16493,1,1,418,1424,1006
16494,0,0,4,0,-4
16495,1,1,647,1715,1068
16496,1,1,532,1567,1035
16497,0,0,22,0,-22
16498,0,0,121,0,-121
16499,0,0,27,0,-27
16500,1,0,41,0,-41
16501,1,1,457,1353,896
16502,0,0,111,0,-111
16503,1,0,61,0,-61
16504,1,0,4,0,-4
16505,0,0,13,0,-13
16506,0,0,4,0,-4
16507,0,0,56,0,-56
16508,0,0,24,0,-24
16509,0,0,22,0,-22
16510,1,1,98,1580,1482
16511,1,1,452,1562,1110
16512,1,0,11,0,-11
16513,0,0,6,0,-6
16514,0,0,89,0,-89
16515,1,0,146,0,-146
16516,0,0,39,0,-39
16517,1,0,11,0,-11
16518,0,0,30,0,-30
16519,0,0,11,0,-11
16520,1,0,19,0,-19
16521,1,1,91,1207,1116
16522,1,0,67,0,-67
16523,0,0,25,0,-25
16524,1,1,148,2606,2458
16525,1,1,668,1460,792
16526,1,1,365,1297,932
16527,1,1,1891,1283,-608
16528,1,1,727,1284,557
16529,0,0,33,0,-33
16530,0,0,0,0,0
16531,0,0,2,0,-2
16532,0,0,54,0,-54
16533,0,0,3,0,-3
16534,1,0,93,0,-93
16535,0,0,13,0,-13
16536,0,0,6,0,-6
16537,1,1,94,1574,1480
16538,1,1,713,1358,645
16539,0,0,13,0,-13
16540,1,0,12,0,-12
16541,0,0,72,0,-72
16542,1,0,5,0,-5
16543,1,0,1,0,-1
16544,1,1,1760,1593,-167
16545,1,1,139,1233,1094
16546,1,1,226,1278,1052
16547,0,0,23,0,-23
16548,1,1,93,1553,1460
16549,1,1,407,1843,1436
16550,1,0,11,0,-11
16551,1,0,32,0,-32
16552,1,1,140,1479,1339
16553,1,1,256,1269,1013
16554,1,1,493,1544,1051
16555,1,0,17,0,-17
16556,1,0,78,0,-78
16557,1,0,85,0,-85
16558,0,0,4,0,-4
16559,0,0,10,0,-10
16560,0,0,51,0,-51
16561,1,1,442,2418,1976
16562,1,1,2083,1499,-584
16563,1,0,14,0,-14
16564,1,0,3,0,-3
16565,0,0,22,0,-22
16566,1,0,7,0,-7
16567,0,0,4,0,-4
16568,1,1,351,1227,876
16569,0,0,53,0,-53
16570,1,0,68,0,-68
16571,0,0,26,0,-26
16572,1,0,15,0,-15
16573,1,0,119,0,-119
16574,0,0,28,0,-28
16575,1,1,141,1657,1516
16576,0,0,141,0,-141
16577,0,0,17,0,-17
16578,1,1,481,1423,942
16579,0,0,5,0,-5
16580,1,0,13,0,-13
16581,1,1,585,1664,1079
16582,0,0,45,0,-45
16583,1,0,110,0,-110
16584,0,0,182,0,-182
16585,1,0,7,0,-7
16586,0,0,11,0,-11
16587,0,0,142,0,-142
16588,0,0,20,0,-20
16589,1,0,195,0,-195
16590,0,0,53,0,-53
16591,1,1,249,1870,1621
16592,1,0,66,0,-66
16593,1,0,12,0,-12
16594,1,1,224,1888,1664
16595,1,1,453,1302,849
16596,1,0,4,0,-4
16597,1,0,63,0,-63
16598,0,0,27,0,-27
16599,1,0,63,0,-63
16600,1,1,478,1324,846
16601,0,0,18,0,-18
16602,1,1,2028,1874,-154
16603,1,0,1,0,-1
16604,1,1,672,2019,1347
16605,1,0,19,0,-19
16606,1,0,26,0,-26
16607,1,0,47,0,-47
16608,1,1,110,1281,1171
16609,0,0,17,0,-17
16610,0,0,25,0,-25
16611,1,0,106,0,-106
16612,1,0,19,0,-19
16613,0,0,51,0,-51
16614,1,0,12,0,-12
16615,0,0,81,0,-81
16616,0,0,4,0,-4
16617,0,0,72,0,-72
16618,0,0,67,0,-67
16619,0,0,86,0,-86
16620,1,0,33,0,-33
16621,0,0,17,0,-17
16622,1,0,5,0,-5
16623,0,0,78,0,-78
16624,0,0,67,0,-67
16625,1,0,102,0,-102
16626,0,0,23,0,-23
16627,1,1,837,2123,1286
16628,0,0,19,0,-19
16629,0,0,31,0,-31
16630,0,0,7,0,-7
16631,1,1,489,1249,760
16632,0,0,108,0,-108
16633,0,0,46,0,-46
16634,0,0,82,0,-82
16635,1,1,601,1384,783
16636,0,0,62,0,-62
16637,1,0,22,0,-22
16638,1,1,209,4432,4223
16639,0,0,117,0,-117
16640,1,0,23,0,-23
16641,1,1,433,1939,1506
16642,0,0,188,0,-188
16643,1,0,13,0,-13
16644,0,0,163,0,-163
16645,1,0,31,0,-31
16646,1,1,529,1938,1409
16647,1,1,1853,1766,-87
16648,0,0,15,0,-15
16649,1,0,119,0,-119
16650,0,0,3,0,-3
16651,0,0,16,0,-16
16652,1,1,217,1417,1200
16653,1,0,124,0,-124
16654,0,0,102,0,-102
16655,1,0,60,0,-60
16656,1,1,514,2598,2084
16657,1,0,130,0,-130
16658,0,0,3,0,-3
16659,1,1,383,1567,1184
16660,1,0,56,0,-56
16661,0,0,59,0,-59
16662,1,1,1902,1834,-68
16663,1,0,2,0,-2
16664,1,0,10,0,-10
16665,1,0,7,0,-7
16666,1,0,45,0,-45
16667,1,1,47,1239,1192
16668,0,0,56,0,-56
16669,0,0,158,0,-158
16670,1,0,44,0,-44
16671,1,0,112,0,-112
16672,1,1,437,1228,791
16673,0,0,27,0,-27
16674,1,1,1816,1253,-563
16675,1,0,53,0,-53
16676,1,0,26,0,-26
16677,1,0,7,0,-7
16678,1,0,45,0,-45
16679,0,0,47,0,-47
16680,1,0,28,0,-28
16681,0,0,31,0,-31
16682,1,1,175,2405,2230
16683,1,0,97,0,-97
16684,0,0,109,0,-109
16685,1,0,6,0,-6
16686,1,0,58,0,-58
16687,1,0,22,0,-22
16688,1,1,136,1427,1291
16689,0,0,50,0,-50
16690,1,1,266,1219,953
16691,0,0,12,0,-12
16692,1,1,261,1581,1320
16693,1,1,276,1360,1084
16694,0,0,8,0,-8
16695,1,1,69,1240,1171
16696,1,1,808,1415,607
16697,0,0,11,0,-11
16698,1,0,19,0,-19
16699,0,0,34,0,-34
16700,1,0,61,0,-61
16701,1,1,271,1269,998
16702,1,0,46,0,-46
16703,1,0,19,0,-19
16704,0,0,8,0,-8
16705,1,0,28,0,-28
16706,1,1,484,2769,2285
16707,1,1,977,1404,427
16708,0,0,134,0,-134
16709,0,0,31,0,-31
16710,0,0,61,0,-61
16711,1,0,87,0,-87
16712,1,1,115,1210,1095
16713,1,0,41,0,-41
16714,1,0,65,0,-65
16715,0,0,4,0,-4
16716,1,1,334,1234,900
16717,0,0,95,0,-95
16718,1,1,134,1206,1072
16719,1,1,602,1458,856
16720,1,1,1621,1683,62
16721,1,1,305,1205,900
16722,1,0,3,0,-3
16723,1,1,656,1358,702
16724,0,0,63,0,-63
16725,1,1,2037,1206,-831
16726,0,0,41,0,-41
16727,1,0,46,0,-46
16728,1,1,135,1351,1216
16729,1,0,84,0,-84
16730,1,1,118,1234,1116
16731,0,0,15,0,-15
16732,0,0,15,0,-15
16733,0,0,31,0,-31
16734,1,0,159,0,-159
16735,0,0,61,0,-61
16736,0,0,15,0,-15
16737,0,0,186,0,-186
16738,1,1,91,1326,1235
16739,0,0,57,0,-57
16740,1,1,198,1408,1210
16741,1,1,946,1312,366
16742,1,0,117,0,-117
16743,1,1,841,1504,663
16744,1,1,392,1205,813
16745,1,1,449,1343,894
16746,0,0,36,0,-36
16747,0,0,1,0,-1
16748,1,0,26,0,-26
16749,1,0,57,0,-57
16750,1,1,740,2368,1628
16751,1,0,38,0,-38
16752,1,0,10,0,-10
16753,1,0,69,0,-69
16754,1,0,17,0,-17
16755,1,1,1790,1422,-368
16756,1,1,539,1492,953
16757,0,0,21,0,-21
16758,1,1,994,1860,866
16759,0,0,49,0,-49
16760,1,0,92,0,-92
16761,1,0,2,0,-2
16762,0,0,17,0,-17
16763,1,1,2491,1375,-1116
16764,1,1,815,1733,918
16765,0,0,69,0,-69
16766,0,0,13,0,-13
16767,0,0,7,0,-7
16768,1,1,268,1325,1057
16769,1,1,595,1446,851
16770,1,0,41,0,-41
16771,0,0,86,0,-86
16772,1,1,962,1650,688
16773,0,0,4,0,-4
16774,1,0,73,0,-73
16775,1,0,104,0,-104
16776,0,0,13,0,-13
16777,0,0,26,0,-26
16778,1,0,13,0,-13
16779,1,0,128,0,-128
16780,1,1,778,1306,528
16781,0,0,24,0,-24
16782,1,0,7,0,-7
16783,0,0,54,0,-54
16784,1,0,21,0,-21
16785,0,0,48,0,-48
16786,1,0,16,0,-16
16787,1,1,125,1717,1592
16788,1,1,778,1224,446
16789,0,0,0,0,0
16790,0,0,65,0,-65
16791,1,0,19,0,-19
16792,1,1,39,1621,1582
16793,0,0,29,0,-29
16794,1,0,47,0,-47
16795,1,1,804,1431,627
16796,1,1,337,1324,987
16797,1,0,74,0,-74
16798,0,0,9,0,-9
16799,0,0,12,0,-12
16800,1,1,717,1726,1009
16801,1,0,3,0,-3
16802,1,1,1440,1780,340
16803,1,0,111,0,-111
16804,0,0,89,0,-89
16805,0,0,169,0,-169
16806,1,1,596,1289,693
16807,1,0,21,0,-21
16808,1,1,683,2677,1994
16809,1,1,181,1222,1041
16810,1,0,19,0,-19
16811,1,0,23,0,-23
16812,0,0,4,0,-4
16813,1,0,68,0,-68
16814,1,1,877,1289,412
16815,1,1,232,1230,998
16816,0,0,19,0,-19
16817,1,1,803,3691,2888
16818,0,0,53,0,-53
16819,0,0,25,0,-25
16820,0,0,15,0,-15
16821,0,0,53,0,-53
16822,1,1,152,1718,1566
16823,0,0,16,0,-16
16824,1,0,12,0,-12
16825,1,0,5,0,-5
16826,1,0,0,0,0
16827,1,0,53,0,-53
16828,0,0,36,0,-36
16829,1,0,33,0,-33
16830,0,0,3,0,-3
16831,1,1,1208,1838,630
16832,1,1,1289,1218,-71
16833,0,0,69,0,-69
16834,0,0,157,0,-157
16835,1,0,0,0,0
16836,0,0,11,0,-11
16837,0,0,46,0,-46
16838,1,0,36,0,-36
16839,1,1,190,1300,1110
16840,0,0,36,0,-36
16841,1,0,6,0,-6
16842,1,1,216,1277,1061
16843,1,1,178,1272,1094
16844,1,1,143,1315,1172
16845,1,1,1881,1228,-653
16846,1,0,26,0,-26
16847,0,0,84,0,-84
16848,1,1,110,1804,1694
16849,0,0,68,0,-68
16850,0,0,0,0,0
16851,1,1,583,1768,1185
16852,1,0,98,0,-98
16853,0,0,91,0,-91
16854,1,1,133,1545,1412
16855,1,1,156,1901,1745
16856,0,0,96,0,-96
16857,0,0,57,0,-57
16858,1,0,77,0,-77
16859,1,0,114,0,-114
16860,0,0,19,0,-19
16861,1,1,58,1360,1302
16862,0,0,123,0,-123
16863,1,1,657,1444,787
16864,0,0,11,0,-11
16865,0,0,4,0,-4
16866,1,1,511,1331,820
16867,1,0,101,0,-101
16868,0,0,127,0,-127
16869,0,0,137,0,-137
16870,0,0,10,0,-10
16871,1,1,505,1773,1268
16872,0,0,34,0,-34
16873,1,1,86,1235,1149
16874,1,1,521,2150,1629
16875,0,0,69,0,-69
16876,1,0,8,0,-8
16877,1,0,41,0,-41
16878,0,0,53,0,-53
16879,1,0,0,0,0
16880,1,1,121,1441,1320
16881,1,0,99,0,-99
16882,1,0,30,0,-30
16883,1,0,0,0,0
16884,1,0,72,0,-72
16885,1,0,24,0,-24
16886,0,0,98,0,-98
16887,0,0,87,0,-87
16888,0,0,7,0,-7
16889,1,0,1,0,-1
16890,0,0,8,0,-8
16891,0,0,88,0,-88
16892,0,0,44,0,-44
16893,0,0,188,0,-188
16894,0,0,45,0,-45
16895,1,0,2,0,-2
16896,1,1,1650,5726,4076
16897,1,1,239,1682,1443
16898,0,0,83,0,-83
16899,0,0,2,0,-2
16900,0,0,2,0,-2
16901,1,0,191,0,-191
16902,1,1,73,1235,1162
16903,0,0,62,0,-62
16904,1,1,438,2857,2419
16905,1,0,71,0,-71
16906,1,1,1144,1253,109
16907,1,0,59,0,-59
16908,0,0,1,0,-1
16909,1,1,177,1405,1228
16910,1,1,310,1419,1109
16911,1,1,1244,1713,469
16912,0,0,62,0,-62
16913,0,0,12,0,-12
16914,1,1,281,1398,1117
16915,1,0,126,0,-126
16916,1,1,1981,1369,-612
16917,0,0,17,0,-17
16918,1,0,5,0,-5
16919,0,0,63,0,-63
16920,0,0,97,0,-97
16921,1,1,527,2369,1842
16922,0,0,79,0,-79
16923,1,1,1945,1321,-624
16924,1,1,326,1819,1493
16925,1,1,1508,1408,-100
16926,1,0,115,0,-115
16927,1,1,226,2174,1948
16928,0,0,14,0,-14
16929,1,1,753,2700,1947
16930,0,0,25,0,-25
16931,1,1,185,1218,1033
16932,1,1,989,1272,283
16933,0,0,213,0,-213
16934,1,0,15,0,-15
16935,0,0,71,0,-71
16936,0,0,153,0,-153
16937,1,1,1013,1511,498
16938,1,0,22,0,-22
16939,0,0,23,0,-23
16940,1,0,2,0,-2
16941,1,1,517,1311,794
16942,1,1,57,1498,1441
16943,0,0,39,0,-39
16944,1,0,8,0,-8
16945,0,0,124,0,-124
16946,1,0,40,0,-40
16947,1,1,1061,1297,236
16948,1,0,17,0,-17
16949,1,1,381,1994,1613
16950,0,0,21,0,-21
16951,1,0,34,0,-34
16952,1,0,61,0,-61
16953,1,0,28,0,-28
16954,1,0,61,0,-61
16955,0,0,148,0,-148
16956,1,1,240,1384,1144
16957,1,1,643,1343,700
16958,0,0,178,0,-178
16959,1,1,476,1438,962
16960,1,1,1053,1408,355
16961,0,0,7,0,-7
16962,0,0,51,0,-51
16963,0,0,31,0,-31
16964,1,0,0,0,0
16965,0,0,205,0,-205
16966,0,0,6,0,-6
16967,0,0,32,0,-32
16968,1,1,1035,1305,270
16969,1,0,97,0,-97
16970,1,0,47,0,-47
16971,1,1,3749,1338,-2411
16972,1,0,64,0,-64
16973,0,0,3,0,-3
16974,1,0,15,0,-15
16975,0,0,74,0,-74
16976,0,0,23,0,-23
16977,1,1,1252,1969,717
16978,1,1,543,1372,829
16979,0,0,5,0,-5
16980,1,1,356,1776,1420
16981,1,0,20,0,-20
16982,0,0,18,0,-18
16983,1,0,35,0,-35
16984,1,1,991,1686,695
16985,0,0,110,0,-110
16986,0,0,39,0,-39
16987,0,0,26,0,-26
16988,1,0,13,0,-13
16989,1,0,25,0,-25
16990,1,1,155,1337,1182
16991,1,1,393,1777,1384
16992,0,0,48,0,-48
16993,0,0,21,0,-21
16994,1,0,90,0,-90
16995,0,0,49,0,-49
16996,0,0,25,0,-25
16997,1,1,592,1467,875
16998,0,0,18,0,-18
16999,0,0,3,0,-3
17000,0,0,8,0,-8
17001,1,1,938,2189,1251
17002,1,0,76,0,-76
17003,1,1,897,1697,800
17004,1,1,136,1969,1833
17005,1,1,294,1472,1178
17006,1,0,11,0,-11
17007,1,1,177,1441,1264
17008,0,0,14,0,-14
17009,1,0,24,0,-24
17010,1,1,143,1636,1493
17011,1,1,284,1412,1128
17012,0,0,39,0,-39
17013,1,0,46,0,-46
17014,1,1,181,1611,1430
17015,0,0,8,0,-8
17016,1,1,570,1560,990
17017,1,0,175,0,-175
17018,0,0,39,0,-39
17019,1,0,44,0,-44
17020,0,0,34,0,-34
17021,1,0,159,0,-159
17022,1,1,371,1503,1132
17023,1,1,553,1868,1315
17024,1,0,16,0,-16
17025,1,1,683,1254,571
17026,1,1,57,1580,1523
17027,1,0,8,0,-8
17028,0,0,20,0,-20
17029,1,1,146,1273,1127
17030,1,1,135,1226,1091
17031,0,0,35,0,-35
17032,0,0,34,0,-34
17033,0,0,7,0,-7
17034,1,0,59,0,-59
17035,1,1,158,1237,1079
17036,1,0,19,0,-19
17037,0,0,7,0,-7
17038,0,0,88,0,-88
17039,1,1,1307,1509,202
17040,0,0,6,0,-6
17041,1,0,2,0,-2
17042,1,0,36,0,-36
17043,0,0,56,0,-56
17044,1,1,427,1524,1097
17045,0,0,141,0,-141
17046,1,1,264,1951,1687
17047,1,1,234,1814,1580
17048,0,0,3,0,-3
17049,0,0,108,0,-108
17050,0,0,70,0,-70
17051,1,0,43,0,-43
17052,1,0,12,0,-12
17053,1,0,51,0,-51
17054,1,0,43,0,-43
17055,1,0,154,0,-154
17056,0,0,34,0,-34
17057,0,0,101,0,-101
17058,1,0,0,0,0
17059,1,1,85,1392,1307
17060,1,0,17,0,-17
17061,1,1,339,1454,1115
17062,0,0,3,0,-3
17063,0,0,68,0,-68
17064,0,0,13,0,-13
17065,1,0,39,0,-39
17066,1,1,39,1391,1352
17067,1,1,498,1376,878
17068,1,1,615,1344,729
17069,1,1,570,1730,1160
17070,1,1,204,1724,1520
17071,1,0,24,0,-24
17072,1,0,3,0,-3
17073,1,1,1221,1216,-5
17074,0,0,12,0,-12
17075,0,0,0,0,0
17076,0,0,12,0,-12
17077,0,0,47,0,-47
17078,0,0,81,0,-81
17079,0,0,50,0,-50
17080,1,0,33,0,-33
17081,0,0,47,0,-47
17082,1,0,19,0,-19
17083,1,1,777,1619,842
17084,0,0,37,0,-37
17085,1,1,292,1245,953
17086,0,0,4,0,-4
17087,0,0,1,0,-1
17088,0,0,119,0,-119
17089,1,1,145,1366,1221
17090,0,0,45,0,-45
17091,0,0,55,0,-55
17092,1,1,78,2426,2348
17093,1,0,1,0,-1
17094,0,0,144,0,-144
17095,1,0,63,0,-63
17096,0,0,21,0,-21
17097,1,0,9,0,-9
17098,0,0,50,0,-50
17099,1,0,12,0,-12
17100,1,1,125,1540,1415
17101,1,1,468,1358,890
17102,0,0,15,0,-15
17103,1,0,11,0,-11
17104,0,0,5,0,-5
17105,1,1,228,1576,1348
17106,1,1,115,3148,3033
17107,1,1,22,1508,1486
17108,1,1,173,1661,1488
17109,0,0,47,0,-47
17110,0,0,30,0,-30
17111,0,0,127,0,-127
17112,0,0,4,0,-4
17113,0,0,118,0,-118
17114,0,0,82,0,-82
17115,0,0,43,0,-43
17116,1,0,39,0,-39
17117,1,0,3,0,-3
17118,0,0,0,0,0
17119,0,0,36,0,-36
17120,1,1,68,1230,1162
17121,1,0,21,0,-21
17122,1,0,37,0,-37
17123,1,1,14,1319,1305
17124,1,1,1516,1239,-277
17125,1,1,1484,1435,-49
17126,1,0,3,0,-3
17127,0,0,24,0,-24
17128,1,1,297,1622,1325
17129,1,0,142,0,-142
17130,0,0,77,0,-77
17131,1,0,9,0,-9
17132,1,1,277,3103,2826
17133,1,1,565,1241,676
17134,1,1,252,1350,1098
17135,1,0,33,0,-33
17136,1,0,23,0,-23
17137,1,0,133,0,-133
17138,0,0,9,0,-9
17139,0,0,20,0,-20
17140,0,0,52,0,-52
17141,0,0,178,0,-178
17142,1,1,182,2325,2143
17143,1,0,29,0,-29
17144,1,1,430,1653,1223
17145,1,1,960,1500,540
17146,1,0,9,0,-9
17147,1,0,33,0,-33
17148,0,0,22,0,-22
17149,1,1,579,1608,1029
17150,0,0,8,0,-8
17151,1,0,84,0,-84
17152,1,1,2230,1733,-497
17153,0,0,59,0,-59
17154,1,0,43,0,-43
17155,1,0,10,0,-10
17156,1,0,93,0,-93
17157,1,1,777,1264,487
17158,0,0,44,0,-44
17159,1,1,650,1222,572
17160,0,0,36,0,-36
17161,0,0,26,0,-26
17162,0,0,15,0,-15
17163,0,0,18,0,-18
17164,1,1,247,1209,962
17165,1,0,135,0,-135
17166,1,1,156,1244,1088
17167,1,0,45,0,-45
17168,1,0,1,0,-1
17169,0,0,18,0,-18
17170,0,0,41,0,-41
17171,1,1,163,1244,1081
17172,1,1,75,1252,1177
17173,1,1,413,1357,944
17174,1,0,31,0,-31
17175,1,1,410,1404,994
17176,1,1,569,1231,662
17177,0,0,15,0,-15
17178,1,0,54,0,-54
17179,1,1,767,1495,728
17180,1,1,696,1385,689
17181,0,0,138,0,-138
